"","p-value","R-squared","p.valor_beta0","p.valor_B73_PvsB73_noP","p.valor_MICH_noPvsB73_noP","p.valor_MICH_PvsB73_noP","p.valor_Time","p.valor_TimexB73_P","p.valor_TimexMICH_noP","p.valor_TimexMICH_P","p.valor_Time2","p.valor_Time2xB73_P","p.valor_Time2xMICH_noP","p.valor_Time2xMICH_P","p.valor_Time3","p.valor_Time3xB73_P","p.valor_Time3xMICH_noP","p.valor_Time3xMICH_P"
"Zm00001eb361560",9.9127926271965e-09,0.60206714201921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000486019735167295,NA,NA,NA,1.73995953239905e-05,NA
"Zm00001eb361620",2.08580059236587e-08,0.684508130873615,9.28335150929778e-05,9.85900481202487e-08,0.00120598112235196,1.44072655582155e-07,0.045622883995662,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0247836558313231,NA
"Zm00001eb362560",6.59509010615252e-10,0.714532425516321,1.35296172118604e-19,NA,0.0118327106242546,NA,1.71369552541309e-11,NA,NA,2.752055595962e-05,NA,NA,NA,NA,NA,0.00164235881141823,NA,NA
"Zm00001eb365580",1.3357753707523e-09,0.729356169238077,NA,NA,NA,NA,0.792910458269876,NA,NA,NA,0.0328307963686981,2.82218234634974e-09,0.000323458566021482,1.99261262298752e-09,NA,NA,NA,NA
"Zm00001eb365640",3.10482681423987e-09,0.740370516671016,1.62578010353968e-05,0.0197103669870181,0.00051924060797407,0.0547568663273412,NA,NA,NA,NA,2.23425522252016e-06,0.00183590031714761,NA,0.000399410807002143,NA,NA,NA,NA
"Zm00001eb365780",1.32590712332651e-08,0.717657879939905,1.22189662231912e-09,0.599693794555024,0.00398672232341941,NA,6.32757559866548e-06,0.00494494062343338,NA,1.30972600711875e-10,NA,NA,NA,NA,NA,NA,0.0420139944184708,NA
"Zm00001eb365820",3.36484534445081e-08,0.647192312969005,0.011630134742357,NA,NA,NA,5.19552735685201e-09,NA,0.00178432699862521,NA,NA,7.77763276444417e-08,NA,7.03162388838739e-08,NA,NA,NA,NA
"Zm00001eb366510",1.30290414924424e-08,0.664816567077388,0.00125594762455227,NA,0.412404560795558,2.96868561058922e-07,NA,9.08443195769024e-05,NA,NA,NA,0.00687364134326233,NA,NA,NA,NA,NA,NA
"Zm00001eb367710",8.80445393437921e-12,0.81441316821828,1.64468986829738e-13,6.41291740761195e-09,8.0093480124009e-05,3.38877042873831e-10,NA,NA,0.000404961272026466,NA,NA,NA,0.00101066926356852,NA,NA,NA,0.00173020721913487,NA
"Zm00001eb367830",9.70517517889007e-08,0.626370655836094,NA,NA,NA,NA,6.20958651464167e-09,NA,0.000478507392205153,NA,NA,2.43736681799046e-07,NA,NA,NA,NA,NA,1.63673238371876e-07
"Zm00001eb367930",1.88713091061994e-10,0.733062079686794,1.32730125584104e-20,NA,NA,1.31604203126794e-10,NA,NA,0.000108007660480017,NA,NA,NA,NA,NA,2.533025599105e-08,0.000603403882972498,NA,NA
"Zm00001eb369470",2.59565217406303e-08,0.680620086726313,0.00489934201343447,0.111999485865417,0.00168465302904134,NA,4.60867741758209e-07,NA,NA,1.79838870587281e-08,NA,0.000279703772277267,NA,NA,NA,NA,NA,NA
"Zm00001eb369720",1.20150000680652e-07,0.62202080036996,NA,NA,NA,NA,7.25885926623643e-09,NA,NA,NA,NA,1.46075960647388e-06,NA,6.98403852067065e-08,NA,NA,0.000220074023281338,NA
"Zm00001eb369970",1.62716887776035e-09,0.700341716788547,NA,NA,NA,NA,4.34314535515802e-10,5.27743987196205e-08,0.00141137227065072,1.20690266544321e-08,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb370350",2.0221916767139e-08,0.656767567060053,0.0161903517318291,NA,NA,NA,2.09373728585936e-09,NA,NA,NA,NA,5.2654371605773e-08,0.000573305339504207,6.30677791185635e-08,NA,NA,NA,NA
"Zm00001eb370370",2.71101614650667e-11,0.820497943866272,0.00197210907020172,0.351860225965675,0.559817779431179,0.440840504225579,NA,NA,NA,NA,1.31421407438137e-07,1.66243982565433e-05,NA,3.71093821378231e-06,NA,NA,0.00585000771588025,NA
"Zm00001eb370570",7.04459279891477e-10,0.713520150849924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.63610466774129e-07,1.06581645315742e-11,2.34639481167008e-09,6.02381259001893e-07,NA
"Zm00001eb370590",1.75087862926245e-11,0.764952126174803,NA,NA,NA,NA,NA,NA,NA,NA,1.24765515936336e-12,5.21974696362331e-11,1.70207609042366e-06,7.40534362906028e-11,NA,NA,NA,NA
"Zm00001eb370610",2.1812955046236e-10,0.796998691806134,NA,0.41477534108282,0.76804711474385,0.426332408014938,NA,NA,NA,NA,6.26280918940355e-07,2.69614157880038e-05,0.0117919495149128,2.73059705844959e-05,NA,NA,NA,NA
"Zm00001eb370810",2.21411825654864e-08,0.655082499410864,6.16363526200469e-12,1.52364915092139e-06,0.932830250343657,3.66969610848055e-06,NA,NA,NA,NA,NA,NA,NA,NA,0.0460535534587344,NA,NA,NA
"Zm00001eb370930",2.76480850009896e-09,0.718173743069445,NA,NA,NA,NA,0.619894397858988,NA,NA,NA,0.0380427245910975,8.61167014578421e-08,2.78043233905488e-06,8.74210054633173e-09,NA,NA,NA,NA
"Zm00001eb371420",8.95117977583992e-08,0.657636780202506,8.62623332400875e-07,NA,NA,NA,NA,NA,0.0765444555683618,2.6288224065985e-07,NA,NA,0.0020009892256692,NA,NA,0.000255187061844392,0.000608967252722973,NA
"Zm00001eb371820",1.45100641139268e-17,0.873603952201255,0.000586179139892113,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00384729430498856,NA,NA,5.04649169672158e-13,NA,3.6357438434652e-17
"Zm00001eb373350",9.86854025141793e-08,0.626032449002955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.63727412040268e-09,3.65092547234713e-06,3.36937445930986e-06,1.81613973075273e-07
"Zm00001eb373700",2.7058911003542e-07,0.604988668141334,2.72590584585869e-20,NA,NA,5.79910161119587e-05,4.16982334904815e-08,NA,0.0292329036699754,NA,NA,NA,NA,NA,NA,0.00584597743096384,NA,NA
"Zm00001eb374010",7.06531761825341e-10,0.713474964774271,0.000172829831433738,NA,NA,NA,2.60431811168853e-10,NA,NA,NA,NA,3.12544155060604e-09,0.000908271134970723,2.92920777239891e-09,NA,NA,NA,NA
"Zm00001eb374080",7.3685054221569e-12,0.797040973928571,NA,NA,NA,NA,0.499919170808461,NA,NA,NA,0.02548445853471,7.45144398335529e-12,9.05679432014406e-07,4.00280417510247e-12,NA,NA,NA,NA
"Zm00001eb374530",1.60040885684147e-07,0.616096095726648,0.0113070667189279,NA,NA,NA,1.14702797297061e-08,NA,NA,NA,NA,9.01556563752865e-07,NA,1.68517285385512e-07,NA,NA,0.000667984803238783,NA
"Zm00001eb375640",5.49889398522123e-10,0.717304218321761,0.0398873524525974,NA,NA,NA,NA,NA,NA,NA,2.63928538468681e-11,9.86677938556888e-09,NA,2.86223415276368e-10,NA,NA,1.10552728208018e-06,NA
"Zm00001eb376930",2.37341157713358e-08,0.621755373706369,0.00301187664287453,1.07563814240551e-06,0.0400761448183311,2.40409760783468e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb377050",2.83432309661589e-07,0.603991799204598,NA,NA,NA,NA,1.42594505921432e-08,NA,NA,NA,NA,1.58725940348569e-05,0.00498719863893391,1.27517381980569e-06,NA,NA,NA,NA
"Zm00001eb377120",7.84260540263814e-10,0.71186475345263,4.66655766629036e-05,NA,0.0296294948528176,9.74107660512759e-11,NA,4.19373758254043e-05,NA,NA,NA,NA,NA,NA,NA,0.00914154946767561,NA,NA
"Zm00001eb377160",9.61662734999829e-09,0.670262662059566,0.00160683674742735,NA,NA,NA,NA,4.18209817275456e-05,0.00691837845106532,NA,2.53198888184756e-10,NA,NA,NA,NA,NA,NA,3.06255991367888e-07
"Zm00001eb377470",1.80572517014401e-09,0.698659603241431,NA,NA,NA,NA,8.65892237163359e-11,NA,NA,NA,NA,9.81763384065447e-08,0.000337419750097957,1.47815520855714e-08,NA,NA,NA,NA
"Zm00001eb377880",2.65776189212785e-14,0.850995985625824,2.52420511485453e-10,NA,0.00395166868957048,2.73616670868266e-11,NA,5.3222562759218e-09,NA,NA,0.000185821968205191,NA,NA,NA,NA,NA,NA,0.0213260451046676
"Zm00001eb378870",4.83252778770974e-08,0.640216538654056,0.000285269415846263,NA,NA,NA,4.1989847469103e-09,NA,NA,NA,NA,7.80610212971251e-08,0.000213630848677727,7.34856190192788e-08,NA,NA,NA,NA
"Zm00001eb379130",1.68042253518626e-08,0.660181673854736,3.33440496751621e-17,2.204913657166e-08,4.38152894271199e-05,3.79996258275499e-08,NA,NA,0.00408144381981265,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb379570",6.29682648750335e-09,0.677703909153835,1.3461944418039e-23,NA,0.00224973384915862,NA,NA,NA,NA,2.98109208796267e-05,5.02154711809872e-10,NA,NA,NA,NA,0.00951674864132864,NA,NA
"Zm00001eb380260",1.73857596426061e-07,0.614366733283255,0.000292588210837542,NA,NA,NA,9.64865279640407e-09,0.000177920136681087,NA,NA,NA,NA,NA,NA,NA,NA,0.0400113714755647,5.88283746012828e-05
"Zm00001eb380860",1.19459592913732e-08,0.666382401088423,NA,NA,NA,NA,3.47807256628614e-09,2.87436820258598e-07,NA,1.18847935473211e-07,NA,NA,NA,NA,NA,NA,0.00473482460539038,NA
"Zm00001eb381600",4.61929639447884e-13,0.825729050347717,NA,NA,NA,NA,5.04382367179435e-13,5.61424532852758e-12,0.000413526985682991,NA,NA,NA,NA,0.000165738417989631,NA,NA,NA,0.0322998932844304
"Zm00001eb382100",7.10751584098746e-08,0.632623687916053,0.00887471764156666,NA,NA,NA,1.90687447116348e-09,NA,NA,NA,NA,1.67564173279813e-05,NA,1.21282773317192e-06,NA,NA,0.00107875568278616,NA
"Zm00001eb383280",9.9015796897696e-09,0.669743006853251,0.00765836348453957,NA,NA,NA,1.11940845603232e-09,NA,NA,NA,NA,1.79059171847341e-06,0.00716656890305906,8.13394856465722e-08,NA,NA,NA,NA
"Zm00001eb383310",2.97042874889363e-11,0.758215919339292,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0602508361992e-08,NA,NA,4.69981304699028e-13,NA,2.0144644075084e-09,1.32121229540979e-10
"Zm00001eb383670",1.32559178456549e-09,0.674404200740773,NA,NA,NA,NA,1.71059439172568e-08,0.012702515197936,NA,NA,NA,NA,0.0226650547005541,NA,NA,NA,NA,NA
"Zm00001eb383780",2.65945419567477e-11,0.75964130358386,NA,NA,NA,NA,NA,NA,NA,NA,5.24072925778083e-12,9.04366690880696e-10,0.000737311193086144,6.25211055638112e-10,NA,NA,NA,NA
"Zm00001eb384970",2.42905130787569e-13,0.812900041120123,NA,NA,NA,NA,1.93799150029063e-13,5.67623486954163e-13,NA,4.97148575866663e-13,NA,NA,3.97562746179115e-09,NA,NA,NA,NA,NA
"Zm00001eb385750",8.86913295191763e-10,0.735447467495474,0.0269182629117923,NA,NA,NA,2.13679111553588e-10,4.50122968121431e-08,NA,NA,NA,NA,0.046369178775028,6.28034646282922e-06,NA,NA,0.0136140798000598,NA
"Zm00001eb386550",7.73578494839825e-08,0.630934281671176,1.40658603347795e-11,7.73161946656587e-08,8.7285348141935e-05,8.65876588988191e-08,NA,NA,0.00921409415470853,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb386670",1.94683840538053e-12,0.846213103972074,NA,0.000213578246448562,0.0522967036725724,0.00272060433597647,3.85492574009279e-10,9.2313316010444e-08,1.87674100317817e-05,1.16439609181035e-08,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb387370",1.12553634679854e-09,0.706219026806283,NA,NA,NA,NA,NA,NA,NA,NA,4.87710738945565e-11,3.84619720857458e-09,5.14240468018022e-06,2.09647193765686e-09,NA,NA,NA,NA
"Zm00001eb388220",3.1602278904056e-11,0.757413808577887,0.00168348503445491,NA,NA,NA,1.29255435878354e-12,NA,NA,NA,NA,6.27323875012689e-09,3.85881007474488e-05,4.63659894691355e-10,NA,NA,NA,NA
"Zm00001eb388590",3.08467886153209e-08,0.648846533879277,NA,NA,NA,NA,NA,NA,NA,NA,8.81710992591973e-10,4.48384034713507e-07,6.67707933187841e-05,5.39497240080416e-08,NA,NA,NA,NA
"Zm00001eb388620",1.99590973471291e-07,0.611465813293828,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.80210330669685e-06,NA,NA,3.6043929099056e-09,NA,5.02574031327843e-05,3.69243478772299e-07
"Zm00001eb388670",2.94762173162156e-09,0.625481230786508,NA,NA,NA,NA,1.38709904824233e-07,NA,0.00032006076055131,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb388800",2.05629755544855e-09,0.722781716757222,NA,NA,NA,NA,0.734890640630083,NA,NA,NA,0.0367580742454645,1.39269933482686e-09,1.39735864756872e-05,1.35959708359189e-09,NA,NA,NA,NA
"Zm00001eb389720",3.18544153365854e-09,0.689316618163658,8.19140280754472e-19,NA,0.027352024684549,NA,8.42851070835537e-11,NA,NA,NA,NA,NA,NA,NA,NA,0.00289165231600069,NA,0.00019792956298392
"Zm00001eb389750",1.45849518207534e-10,0.736721903145341,NA,NA,NA,NA,7.23698508488337e-12,NA,NA,NA,NA,7.28533014859874e-09,NA,1.63625909282435e-09,NA,NA,6.71311090010474e-05,NA
"Zm00001eb390300",2.34027176420077e-07,0.608092272626469,0.00103430608705335,0.000249069972607412,0.00125873146555705,NA,7.79115880379277e-08,NA,NA,0.00853537217680222,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb390590",9.82549613860729e-10,0.708355442903449,0.00196302703886013,NA,NA,NA,3.70017542868492e-10,4.26397587753699e-09,NA,NA,NA,NA,4.47364161940132e-05,7.97063504978471e-10,NA,NA,NA,NA
"Zm00001eb392050",1.73523005742416e-07,0.614407056588037,0.000134687510905439,NA,NA,NA,8.82517903893813e-07,NA,NA,NA,NA,0.000485282958378947,0.844882182626201,7.20486661056825e-06,NA,NA,NA,NA
"Zm00001eb392440",1.95538077684368e-08,0.71123062788935,0.0080026870258212,NA,0.025941433867086,0.911792861787814,4.48365821084215e-07,5.57407068280028e-07,NA,0.000167217286127006,NA,NA,NA,NA,NA,NA,0.0257373539249292,NA
"Zm00001eb392980",1.85485776615573e-07,0.613008961946542,2.26734720063267e-05,NA,NA,NA,NA,NA,0.000488405352056228,NA,NA,NA,NA,NA,2.5768276266504e-09,1.55939099045967e-05,NA,2.78457247194629e-06
"Zm00001eb393060",2.2618990184118e-09,0.694987344573874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.53921746764953e-11,3.07167577216601e-09,2.3106546733915e-06,2.11252754148219e-09
"Zm00001eb394170",2.62040868387008e-11,0.759831295182874,8.37752753052386e-12,NA,0.000121312316310357,2.97652959220964e-12,NA,9.95262753388861e-09,NA,NA,NA,NA,NA,NA,7.98849761030843e-06,NA,NA,NA
"Zm00001eb394440",1.14534824949994e-06,0.60458517295251,0.0145462598668512,6.20094602479001e-05,0.00315301899614091,NA,2.29420050958648e-05,NA,NA,0.0210392467133422,NA,NA,NA,NA,0.00153109517438861,NA,NA,NA
"Zm00001eb395620",1.91344092278605e-11,0.763834189706747,NA,NA,NA,NA,NA,4.71690007288678e-06,NA,NA,3.09546866692617e-13,NA,NA,1.45040372245758e-08,NA,NA,6.23200216899683e-06,NA
"Zm00001eb396480",1.23044368043151e-11,0.769340627834542,0.00800019930541014,NA,NA,NA,NA,NA,NA,NA,1.12689465300535e-12,5.23746641234291e-11,2.18826641520284e-06,3.24717349886703e-11,NA,NA,NA,NA
"Zm00001eb398950",8.87605506643862e-09,0.671684421890455,0.0306838569606408,NA,NA,NA,2.84063361336345e-10,3.82970295653495e-07,NA,NA,NA,NA,7.37000700405638e-05,5.08379627885517e-08,NA,NA,NA,NA
"Zm00001eb399970",2.49915135056309e-09,0.663512042857986,7.17887794861296e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0317174414417629,2.02613510005011e-10,NA,0.000250901602073893,NA,NA
"Zm00001eb399980",2.09721788417333e-08,0.624182252293973,2.70718332496572e-05,NA,NA,NA,NA,NA,0.0436704421251482,4.86980025768727e-09,NA,9.42144364558824e-06,NA,NA,NA,NA,NA,NA
"Zm00001eb400570",2.11994776686269e-08,0.655891288195455,NA,NA,NA,NA,2.39112180234726e-09,NA,NA,NA,NA,4.73227837414237e-07,NA,1.31709309892343e-07,NA,NA,0.00428861065043467,NA
"Zm00001eb400930",1.67448848558002e-08,0.660246565184102,0.00461571970398015,NA,NA,NA,4.08080364625825e-10,NA,NA,NA,NA,5.61041016697811e-05,NA,6.37913306865062e-07,NA,NA,0.000266187071848161,NA
"Zm00001eb401810",6.70051394657711e-08,0.633795031989441,NA,NA,NA,NA,NA,NA,NA,NA,9.19583973122893e-09,1.77516574691331e-07,0.00227945388106506,1.73247392079148e-07,NA,NA,NA,NA
"Zm00001eb401970",3.51521877103059e-15,0.850623042778897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.29753741354209e-17,2.94632456315894e-13,2.72243232656775e-10,8.41139549717956e-14
"Zm00001eb402260",1.31796573290738e-07,0.620119353066958,5.0015304143335e-08,NA,NA,NA,NA,NA,NA,NA,NA,2.17645321198917e-07,0.000888331071505231,NA,7.7840466227325e-09,NA,NA,3.65981250476578e-07
"Zm00001eb402410",2.48620608630981e-09,0.719835963882605,NA,NA,NA,NA,0.56802146106543,NA,NA,NA,0.0438208705091113,7.44018809182874e-08,3.36077898030491e-06,9.00585038945073e-09,NA,NA,NA,NA
"Zm00001eb402580",6.15984043717919e-10,0.715576748176037,NA,NA,NA,NA,NA,NA,NA,NA,4.26551146905427e-11,1.02189604279113e-08,0.000647135934494599,2.79654953777591e-08,NA,NA,NA,NA
"Zm00001eb402590",1.60076141452994e-10,0.73540579649767,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.08501429579811e-08,NA,NA,8.6809209005848e-11,NA,0.0274995326437652,1.09393032909634e-08
"Zm00001eb402760",1.37083933094068e-09,0.703090019936278,0.00310243179469398,NA,NA,NA,NA,NA,NA,NA,1.66571696396887e-10,2.22238107365234e-09,3.58430353134185e-05,2.07289404264332e-09,NA,NA,NA,NA
"Zm00001eb403560",4.91492771190098e-09,0.681977178807719,6.06322511482182e-15,2.91258976042534e-07,NA,4.64637781350395e-07,9.49595482971905e-05,NA,NA,NA,NA,NA,0.71369993922002,NA,NA,NA,NA,NA
"Zm00001eb406020",1.63709161893889e-09,0.700243763921657,1.0171218241644e-14,NA,NA,5.85980654112841e-09,1.37748522382389e-07,0.00302223921920711,0.0273551715254624,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb406450",3.46180622079267e-07,0.63050641272709,1.64693395882029e-22,0.451340826325812,NA,NA,NA,0.000841648157230194,NA,NA,NA,NA,NA,2.6554990826214e-08,6.19858390150174e-05,NA,0.00967313527234524,NA
"Zm00001eb406460",2.49833183104774e-07,0.606698146725648,NA,NA,NA,NA,NA,NA,NA,NA,8.16904761490172e-09,2.40829500585323e-06,NA,1.87729894069472e-05,NA,NA,0.00194282879221686,NA
"Zm00001eb406510",9.49124615742084e-09,0.670495935325092,0.0350548194886489,NA,NA,NA,NA,NA,NA,NA,2.22438480901031e-10,NA,9.76283646610312e-06,NA,NA,2.72154684018193e-08,NA,2.29414423310735e-08
"Zm00001eb406650",8.70529753080228e-08,0.628565746415463,0.000240892224822005,NA,NA,NA,5.9590640281472e-09,NA,NA,NA,NA,1.26112491295393e-07,0.000126176186023328,1.11739572687244e-07,NA,NA,NA,NA
"Zm00001eb407190",4.60876381170636e-09,0.683076857625705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00117713593310445,NA,2.13159514948962e-10,1.19574133761559e-07,NA,4.3805440078447e-08
"Zm00001eb407240",1.24231849399357e-07,0.621335338074547,NA,NA,NA,NA,4.18771047990338e-09,NA,0.0270153373024618,NA,NA,5.57871303051497e-05,NA,7.60517204313423e-06,NA,NA,NA,NA
"Zm00001eb407630",2.52942274380315e-11,0.760284621200054,NA,NA,NA,NA,NA,NA,NA,NA,1.37503407304096e-12,8.89144704839692e-07,0.00117320757462674,9.63918034384793e-08,NA,NA,NA,NA
"Zm00001eb407710",2.20257544165535e-07,0.639822370449723,7.15772410828111e-12,9.3151587527601e-07,0.00196451916597445,1.10230978826977e-05,NA,NA,0.0138697149596093,NA,NA,NA,0.0430881623952452,NA,NA,NA,NA,NA
"Zm00001eb408260",8.13265689475181e-09,0.700694237367874,NA,NA,NA,NA,0.873989229538042,NA,NA,NA,0.0284358133664143,5.49796103726483e-09,3.22356643916562e-06,5.12323500829274e-09,NA,NA,NA,NA
"Zm00001eb408500",3.09285811148486e-07,0.602108056700541,NA,NA,NA,NA,1.04280845140305e-08,NA,NA,NA,NA,4.01572870477608e-06,0.000136728765855572,2.64383375733416e-07,NA,NA,NA,NA
"Zm00001eb408760",1.05174719214842e-07,0.654516636691703,5.24948892554089e-13,0.103959738506276,0.00107537752083957,NA,3.97408046290479e-06,NA,NA,NA,NA,0.00202491763195385,NA,7.52963424564088e-09,NA,NA,NA,NA
"Zm00001eb409270",2.09249476290352e-08,0.656133458500948,0.00209428178534312,NA,NA,NA,6.29711431534142e-10,NA,NA,NA,NA,1.50101512137841e-07,0.000191226945874739,2.42301214030098e-07,NA,NA,NA,NA
"Zm00001eb409580",1.75600901612653e-08,0.659373506823358,8.73392568213914e-17,NA,0.0394309858556744,0.00011495085374306,2.10948447316858e-09,NA,NA,NA,NA,NA,NA,NA,NA,0.0046062223707317,NA,NA
"Zm00001eb409690",1.55981894059502e-09,0.701021873895521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.48983588516478e-11,5.62028894392957e-07,7.7713015274375e-06,4.00946351434331e-09
"Zm00001eb409700",1.6194121710326e-08,0.660859424777941,NA,NA,NA,NA,NA,NA,NA,NA,4.05400248732767e-10,1.23763970221767e-06,7.50362323255722e-05,4.51599708498458e-08,NA,NA,NA,NA
"Zm00001eb409710",2.54985737811511e-08,0.652441595750272,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.68326453420395e-05,NA,NA,6.55550717313584e-10,NA,0.000105571793667182,8.89276282440349e-08
"Zm00001eb409740",9.05369087419803e-08,0.627775077860338,NA,NA,NA,NA,NA,NA,NA,NA,3.80448826000556e-09,5.77902441754471e-05,0.00131856911845322,4.06499993994218e-07,NA,NA,NA,NA
"Zm00001eb410060",3.65433273922506e-09,0.687011769395882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22285316461223e-10,8.54334143693691e-09,1.77867985186967e-05,7.92809699549512e-09
"Zm00001eb410260",4.74598705149151e-11,0.752079603090493,NA,NA,NA,NA,6.61095868301551e-12,6.2571756236302e-09,4.51886459366375e-07,6.04213809375546e-11,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb410630",2.98831638969068e-07,0.633564665770394,3.70913893184038e-10,NA,0.00343636906292757,NA,0.00126632925462826,NA,NA,5.05102981437726e-05,0.0576217054011391,0.000381392385328517,NA,NA,NA,NA,NA,NA
"Zm00001eb411000",1.91921869111371e-08,0.657734956431035,NA,NA,NA,NA,3.51829355477059e-09,2.04739381197826e-07,0.00544767057961879,NA,NA,NA,NA,1.21427398518748e-07,NA,NA,NA,NA
"Zm00001eb411020",1.16630367710872e-07,0.62262972016195,NA,NA,NA,NA,NA,NA,NA,NA,4.84580974497353e-09,NA,0.000431823701536661,NA,NA,2.37641893736197e-07,NA,2.39119094071332e-07
"Zm00001eb411540",6.39464322955882e-08,0.634720373672083,4.43508908703305e-08,1.79310582962805e-07,0.0239419416810743,2.03214767625835e-07,0.0177382866791857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb411550",1.83442916194427e-08,0.686768106511969,3.81284744235781e-17,5.20120194782032e-08,0.000265273522901903,1.42246022203037e-08,NA,NA,0.00714346680504244,NA,NA,NA,0.0191529724073031,NA,NA,NA,NA,NA
"Zm00001eb412420",9.66953019845397e-09,0.670165095981862,3.97870140924908e-21,NA,0.00145300753785226,NA,1.22834747943603e-09,NA,NA,0.000221554058454512,NA,NA,NA,NA,NA,0.03241863959409,NA,NA
"Zm00001eb413100",4.39545671510163e-08,0.642057149475563,NA,NA,NA,NA,3.80531285537609e-09,NA,NA,NA,NA,1.07318111604462e-05,0.0194397007729345,1.3732427441816e-06,NA,NA,NA,NA
"Zm00001eb413600",1.46443516044169e-08,0.690691413095714,NA,NA,0.0201521785145466,NA,2.05699329241258e-09,NA,NA,NA,NA,6.18377018830366e-06,NA,1.23404721866115e-07,NA,NA,0.00674700001038109,NA
"Zm00001eb414630",1.44991519905153e-08,0.662877214527776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.57067230395292e-10,4.32094838604819e-07,1.40885851457342e-05,3.16270033630222e-08
"Zm00001eb415960",7.29774880923528e-11,0.769650483783106,NA,NA,NA,NA,0.583051322820287,NA,NA,NA,0.0292244296058782,1.7932308704234e-10,8.24401056447501e-06,5.48120059453758e-11,NA,NA,NA,NA
"Zm00001eb416190",3.24106249719919e-08,0.647906503832785,NA,NA,NA,NA,NA,NA,NA,NA,1.05553463297864e-09,NA,2.1865552450928e-05,NA,NA,4.67855495171073e-08,NA,4.49189498459081e-08
"Zm00001eb416580",2.90511967618992e-09,0.660872396425066,9.40162300231998e-07,NA,NA,NA,NA,NA,NA,NA,NA,8.73763647887971e-07,0.0403335936562394,1.98398618947764e-09,NA,NA,NA,NA
"Zm00001eb417350",2.72899529640863e-08,0.651164087190991,NA,NA,NA,NA,NA,NA,NA,NA,9.32147244281376e-10,6.50620078352166e-06,NA,NA,NA,NA,0.000528868091085213,1.15553405595162e-07
"Zm00001eb417480",1.63459052879032e-07,0.615655520636566,0.000674198338234748,NA,NA,NA,NA,NA,NA,NA,5.47712142307711e-09,9.37825763916173e-07,NA,NA,NA,NA,0.000525516600732269,5.70475100650219e-07
"Zm00001eb417630",1.38064589607277e-10,0.761378396366292,NA,NA,NA,1.02035894195227e-08,2.4633619750979e-06,NA,0.00130584564061663,NA,NA,NA,NA,NA,9.92391654855269e-05,0.00065938427507544,NA,NA
"Zm00001eb418140",1.93500104223356e-07,0.61211913323304,NA,NA,NA,NA,1.52726538185424e-08,2.5056634366444e-05,NA,NA,NA,NA,NA,2.92675412275995e-06,NA,NA,0.0171113445536087,NA
"Zm00001eb418340",9.61125921195881e-10,0.708700589514751,NA,NA,NA,NA,2.43957752342373e-11,NA,7.73102601946731e-05,NA,NA,1.78027523263075e-07,NA,5.7057654483588e-09,NA,NA,NA,NA
