gene,p-value,R-squared,p.valor_beta0,p.valor_MICH_noPvsB73_noP,p.valor_Time,p.valor_TimexMICH_noP,p.valor_Time2,p.valor_Time2xMICH_noP,p.valor_Time3,p.valor_Time3xMICH_noP
Zm00001eb252670,1.91E-08,0.649452354,4.83E-25,NA,NA,NA,2.54E-05,NA,NA,NA
Zm00001eb252840,1.71E-07,0.630240735,0.012042755,NA,0.02068785,NA,0.011919568,0.038915031,0.010758226,NA
Zm00001eb252860,1.71E-07,0.664426119,2.76E-12,NA,0.004864318,NA,0.032409942,NA,NA,NA
Zm00001eb253120,5.16E-06,0.615505225,4.55E-18,NA,NA,NA,0.000186614,0.025435196,NA,NA
Zm00001eb253380,7.46E-06,0.668854036,8.10E-13,NA,0.000146263,0.028575608,NA,NA,NA,NA
Zm00001eb253770,1.04E-09,0.755554514,7.81E-10,NA,0.002529584,NA,0.038643825,NA,NA,0.015187753
Zm00001eb253810,7.63E-08,0.65120142,3.40E-13,NA,0.000777711,NA,NA,NA,0.023436721,NA
Zm00001eb253820,5.23E-07,0.63133441,9.29E-19,NA,NA,NA,0.005157848,NA,0.0213241,NA
Zm00001eb253890,4.52E-10,0.719718338,9.73E-17,NA,NA,NA,NA,NA,3.59E-05,0.010840533
Zm00001eb253960,4.12E-08,0.6999279,NA,NA,4.07E-05,0.0379673,NA,NA,NA,NA
Zm00001eb253970,4.62E-11,0.760138738,3.31E-15,NA,NA,NA,NA,NA,2.87E-05,0.004966206
Zm00001eb254030,2.74E-07,0.607902115,5.51E-25,NA,NA,NA,6.46E-05,NA,NA,NA
Zm00001eb254080,3.96E-06,0.607757958,2.39E-06,NA,NA,NA,0.001818082,0.005193652,NA,NA
Zm00001eb254130,7.39E-12,0.789267263,1.32E-08,NA,NA,NA,0.001420746,0.024089839,0.013377968,NA
Zm00001eb254290,4.22E-06,0.610017488,2.70E-10,NA,0.00095068,NA,0.00386527,NA,NA,NA
Zm00001eb254450,2.36E-05,0.608009787,7.05E-19,NA,0.001559525,NA,0.000580665,0.01651554,NA,NA
Zm00001eb254480,2.75E-15,0.873759111,0.002840245,0.015178817,0.017352835,0.021468327,0.013853105,0.023400682,0.016055632,0.026739594
Zm00001eb254510,5.48E-06,0.656577807,3.08E-19,0.026548131,0.001532089,0.017652769,NA,0.033738183,NA,NA
Zm00001eb254560,2.74E-11,0.752039803,1.51E-10,0.007079049,NA,0.013741432,0.004350031,0.019496866,NA,0.027115443
Zm00001eb254570,3.33E-06,0.625465158,4.89E-16,NA,0.000162131,NA,NA,NA,NA,0.006307859
Zm00001eb254850,2.60E-13,0.82553702,9.52E-08,NA,0.000601036,0.021533395,0.011981793,NA,NA,NA
Zm00001eb255120,4.02E-17,0.819751859,1.19E-24,NA,NA,NA,1.01E-07,0.001768852,NA,NA
Zm00001eb255230,1.29E-17,0.746259724,NA,NA,NA,NA,9.71E-06,NA,NA,0.000620013
Zm00001eb255370,3.04E-08,0.712972831,0.005550777,NA,NA,NA,NA,NA,0.000726723,0.007424243
Zm00001eb255380,0,0.999999978,5.99E-07,2.72E-06,2.61E-06,9.94E-05,3.83E-05,0.000816475,0.000221545,0.003054445
Zm00001eb255470,2.20E-13,0.757435101,0.002548549,NA,0.001037816,0.009703045,0.001219012,0.004396671,NA,NA
Zm00001eb255830,4.73E-14,0.797874661,1.05E-13,NA,NA,NA,0.000353176,0.02589068,0.004138937,NA
Zm00001eb255850,3.46E-16,0.831564399,2.13E-23,NA,3.72E-07,NA,NA,0.018462009,NA,NA
Zm00001eb255870,4.98E-07,0.646833432,NA,NA,NA,NA,0.01194645,NA,NA,NA
Zm00001eb255940,1.96E-12,0.733507972,2.11E-24,NA,NA,NA,2.17E-06,NA,NA,NA
Zm00001eb256030,2.72E-09,0.735167186,4.46E-08,NA,NA,NA,0.013878148,0.031121996,NA,0.034726389
Zm00001eb256120,2.17E-59,0.939350457,8.24E-15,NA,NA,NA,1.47E-06,0.013205241,0.00016918,NA
Zm00001eb256150,1.27E-08,0.650949503,1.04E-28,NA,NA,NA,2.02E-05,NA,NA,NA
Zm00001eb256230,3.73E-08,0.602692378,NA,NA,0.000167922,NA,NA,NA,NA,NA
Zm00001eb256260,1.16E-13,0.778151384,1.60E-05,0.008205714,0.015503302,0.00711377,NA,0.009211261,NA,NA
Zm00001eb256350,2.81E-07,0.674528384,5.79E-16,NA,NA,NA,5.07E-05,0.036629426,NA,NA
Zm00001eb256400,8.68E-11,0.742298464,1.86E-05,NA,0.005395941,NA,0.009037724,NA,0.009972101,NA
Zm00001eb256450,3.67E-06,0.683126316,6.55E-08,0.006673435,NA,0.008676541,NA,0.011713158,0.008112622,0.010979308
Zm00001eb256470,3.34E-08,0.674241045,1.47E-13,NA,0.000896637,NA,0.00618855,NA,NA,NA
Zm00001eb256490,8.48E-08,0.690707267,1.36E-21,NA,NA,NA,1.47E-05,0.012679865,NA,NA
Zm00001eb256560,2.04E-09,0.701770056,3.00E-16,NA,1.58E-05,NA,NA,NA,NA,NA
Zm00001eb256570,5.34E-12,0.736909862,4.74E-22,NA,NA,NA,2.49E-06,NA,NA,NA
Zm00001eb256600,1.47E-09,0.645537133,1.25E-21,NA,NA,NA,7.53E-06,NA,NA,NA
Zm00001eb256950,1.41E-09,0.716830752,8.44E-16,NA,NA,NA,1.34E-05,NA,2.41E-05,NA
Zm00001eb257180,2.42E-11,0.731715216,NA,NA,6.18E-05,NA,NA,NA,NA,0.003360452
Zm00001eb257510,1.27E-06,0.60495247,4.38E-14,0.029761767,NA,NA,0.000133259,0.019996208,NA,NA
Zm00001eb257620,1.57E-06,0.664261429,2.83E-07,NA,0.001277093,NA,0.002028838,NA,NA,0.020519678
Zm00001eb257630,1.63E-09,0.71593267,5.33E-17,NA,1.45E-05,NA,NA,NA,NA,0.01643202
Zm00001eb257660,7.97E-12,0.732001287,1.22E-23,NA,NA,NA,2.46E-06,NA,NA,NA
Zm00001eb257860,4.09E-07,0.645105985,9.35E-18,NA,NA,NA,9.21E-05,0.038047806,NA,NA
Zm00001eb258130,1.50E-07,0.66749273,1.89E-15,NA,NA,NA,3.87E-05,0.016555922,NA,NA
Zm00001eb258190,1.03E-10,0.73582557,3.02E-26,NA,NA,NA,2.50E-06,0.005575647,NA,NA
Zm00001eb258230,3.71E-08,0.635959735,2.97E-12,NA,2.07E-05,NA,NA,NA,NA,NA
Zm00001eb258380,2.54E-07,0.735747649,1.23E-15,0.012892171,NA,0.008668873,0.006246787,NA,0.015433646,0.014906532
Zm00001eb258440,3.52E-13,0.782823684,1.90E-10,NA,NA,NA,0.000381218,0.028124149,0.003713133,NA
Zm00001eb258600,1.29E-07,0.641079728,1.60E-15,NA,NA,NA,0.002388933,NA,0.010953809,NA
Zm00001eb258670,1.65E-09,0.744444744,2.67E-15,NA,NA,0.041391466,0.001017612,NA,0.006059752,NA
Zm00001eb258710,1.09E-13,0.787139886,3.07E-26,NA,NA,0.010189609,5.12E-07,NA,NA,NA
Zm00001eb258750,6.25E-10,0.72098974,3.19E-26,NA,NA,NA,5.98E-06,0.037454302,NA,NA
Zm00001eb258900,9.70E-09,0.721609885,1.55E-18,NA,NA,NA,0.00126722,0.021447847,0.007969234,NA
Zm00001eb258920,9.93E-09,0.735535302,NA,NA,0.000378799,0.01576449,0.003509866,0.023975137,NA,NA
Zm00001eb259000,2.27E-06,0.693150807,0.020634183,0.026560632,NA,0.013322937,0.00116617,0.014198413,0.00145084,NA
Zm00001eb259100,1.24E-07,0.625526957,NA,NA,0.00292316,NA,NA,NA,0.040053728,NA
Zm00001eb259120,5.87E-08,0.691196596,2.05E-12,NA,NA,NA,2.85E-05,0.04309839,NA,NA
Zm00001eb259680,1.08E-12,0.746602358,6.68E-28,NA,NA,NA,1.39E-06,NA,NA,NA
Zm00001eb259900,4.68E-12,0.762454889,5.53E-23,0.000750129,NA,NA,2.91E-05,NA,NA,NA
Zm00001eb260010,1.76E-08,0.634153228,NA,NA,7.16E-05,NA,0.000603645,NA,NA,NA
Zm00001eb260060,2.93E-08,0.714731513,1.66E-16,NA,1.90E-05,NA,NA,NA,NA,0.02129994
Zm00001eb260090,1.28E-15,0.756294387,NA,NA,NA,NA,NA,NA,1.50E-05,0.002084109
Zm00001eb260140,3.15E-13,0.760318976,3.54E-22,NA,NA,NA,5.61E-07,0.026096758,NA,NA
Zm00001eb260160,3.60E-15,0.809728773,6.84E-27,NA,NA,NA,1.72E-07,0.00082361,NA,NA
Zm00001eb260190,7.20E-12,0.70806483,4.35E-06,NA,1.43E-06,NA,NA,NA,NA,NA
Zm00001eb260220,2.04E-08,0.692910683,NA,NA,0.000139682,0.012298501,9.23E-05,NA,NA,NA
Zm00001eb260240,4.44E-07,0.612213541,1.14E-14,NA,5.82E-05,NA,NA,NA,NA,NA
Zm00001eb260280,8.16E-07,0.6633154,0.005395147,NA,0.015476904,NA,0.007874498,NA,0.006085874,NA
Zm00001eb260390,1.46E-08,0.643051769,2.53E-12,NA,NA,NA,1.77E-05,NA,NA,NA
Zm00001eb260570,1.63E-08,0.672593288,3.28E-26,NA,NA,NA,1.59E-05,0.030335934,NA,NA
Zm00001eb260590,3.05E-25,0.878955666,1.42E-13,NA,NA,NA,1.88E-05,NA,0.000214293,NA
Zm00001eb260630,8.41E-15,0.781757324,NA,NA,7.96E-06,0.003509096,NA,NA,NA,NA
Zm00001eb260710,3.30E-07,0.625248172,9.21E-16,NA,NA,NA,5.44E-05,NA,NA,NA
Zm00001eb260820,2.79E-05,0.60000182,1.03E-16,NA,0.018647883,0.011838079,0.004598568,NA,NA,NA
Zm00001eb260920,1.70E-06,0.618614346,1.03E-20,NA,NA,0.012086004,0.007734883,NA,NA,NA
Zm00001eb260940,8.27E-08,0.611503576,1.67E-26,NA,NA,NA,3.34E-05,NA,NA,NA
Zm00001eb260990,4.59E-07,0.631813825,2.58E-13,NA,0.001713976,NA,0.009534925,NA,NA,NA
Zm00001eb261260,4.09E-15,0.786929799,1.70E-23,NA,2.06E-07,0.00929518,NA,NA,NA,NA
Zm00001eb261440,5.03E-15,0.788567722,8.85E-17,NA,4.65E-06,NA,NA,NA,0.000276166,NA
Zm00001eb261490,6.73E-06,0.600704071,NA,NA,0.006939113,NA,0.040347921,NA,NA,NA
Zm00001eb261500,1.96E-08,0.625449408,4.21E-10,NA,7.83E-06,NA,NA,NA,NA,NA
Zm00001eb261510,5.96E-07,0.665892717,0.003318542,NA,0.0010783,NA,0.008398165,NA,NA,NA
Zm00001eb261550,2.52E-07,0.652534897,6.22E-12,NA,0.003067736,NA,0.020314328,NA,NA,NA
Zm00001eb261740,1.61E-06,0.607505442,1.66E-13,NA,0.001180378,NA,0.005614532,NA,NA,NA
Zm00001eb261870,4.47E-10,0.719956593,6.39E-17,NA,NA,NA,0.000746181,NA,0.004442789,NA
Zm00001eb261890,5.77E-10,0.766996557,4.54E-19,0.002964833,NA,0.003969199,0.003465342,0.00612253,NA,NA
Zm00001eb261910,2.41E-09,0.718940713,6.21E-26,NA,NA,NA,8.05E-06,0.020707516,NA,NA
Zm00001eb262120,1.28E-06,0.625251042,NA,NA,0.017033501,0.009957571,0.01521289,NA,NA,NA
Zm00001eb262640,1.36E-05,0.646213535,0.005383213,NA,0.00253181,0.026951425,0.003062737,0.022589352,NA,0.018829832
Zm00001eb262840,1.34E-07,0.633300534,7.30E-13,NA,9.28E-05,NA,NA,NA,0.001026172,NA
Zm00001eb263000,5.15E-07,0.693101613,2.42E-07,NA,0.000789364,0.017778208,0.00523737,NA,NA,NA
Zm00001eb263010,9.70E-09,0.672334489,1.62E-10,NA,8.51E-06,NA,NA,NA,NA,NA
Zm00001eb263020,3.94E-07,0.69317475,1.67E-14,0.031684831,NA,0.010301437,NA,NA,0.001206861,0.003732711
Zm00001eb263160,3.42E-20,0.809905309,8.20E-05,NA,NA,NA,0.001215999,0.002157386,0.033622414,NA
Zm00001eb263180,2.08E-08,0.688678254,4.78E-06,NA,NA,NA,1.28E-05,0.013736924,NA,NA
Zm00001eb263210,8.87E-09,0.682653935,1.50E-06,0.006221663,NA,NA,0.000245105,NA,NA,NA
Zm00001eb264130,1.73E-10,0.757298851,4.71E-13,NA,NA,NA,0.000243122,0.029488155,0.001674373,NA
Zm00001eb264150,4.31E-09,0.687368224,2.18E-12,NA,NA,NA,0.001361093,NA,0.007280792,NA
Zm00001eb264210,1.03E-17,0.846778089,NA,0.024385914,8.61E-05,0.048303714,0.001637169,NA,NA,NA
Zm00001eb264250,1.20E-07,0.613443044,2.15E-07,NA,4.74E-06,NA,NA,NA,NA,NA
Zm00001eb264510,6.36E-09,0.691788149,4.23E-08,0.000116506,NA,8.99E-05,0.043244763,0.000260492,NA,NA
Zm00001eb264590,1.27E-14,0.779727947,NA,NA,0.000258756,NA,NA,0.019223763,0.01294069,0.046307041
Zm00001eb264670,8.20E-10,0.756491828,3.09E-12,0.042994143,NA,NA,0.006986519,NA,0.034382232,NA
Zm00001eb264980,2.53E-08,0.702052091,4.38E-16,NA,NA,NA,NA,NA,0.000177301,0.00425602
Zm00001eb265020,1.09E-17,0.797767418,6.83E-05,NA,1.41E-05,NA,0.000283412,NA,NA,NA
Zm00001eb265080,2.10E-11,0.76565556,1.84E-24,NA,NA,NA,9.52E-07,0.001091847,NA,NA
Zm00001eb265100,1.92E-07,0.670886574,0.004949965,NA,0.032506568,NA,0.016655877,NA,0.013433051,NA
Zm00001eb265650,1.52E-05,0.607778937,4.99E-18,NA,0.000208058,NA,NA,NA,NA,0.03812335
Zm00001eb266060,7.32E-09,0.736253479,1.49E-13,NA,NA,NA,0.002844425,0.017961685,0.019585479,NA
Zm00001eb266290,5.82E-07,0.621610614,2.02E-06,NA,0.000213292,NA,0.000866944,NA,NA,NA
Zm00001eb266370,1.70E-07,0.60075392,8.21E-22,NA,NA,NA,3.73E-05,NA,NA,NA
Zm00001eb266750,6.25E-10,0.705980035,3.98E-19,NA,1.15E-05,NA,NA,NA,NA,NA
Zm00001eb266830,2.58E-08,0.704234263,NA,NA,0.001378179,0.001118935,NA,0.004567849,NA,NA
Zm00001eb267090,1.58E-07,0.666014606,2.98E-16,NA,NA,NA,7.99E-05,0.020404047,NA,NA
Zm00001eb267120,7.70E-11,0.70204279,7.17E-14,NA,NA,NA,9.21E-06,NA,NA,NA
Zm00001eb267210,1.09E-17,0.809536396,2.81E-07,NA,NA,NA,0.000111414,NA,0.00125336,NA
Zm00001eb267230,1.82E-14,0.756468019,4.67E-16,NA,NA,NA,1.03E-05,0.034668791,7.12E-05,NA
Zm00001eb267410,2.56E-13,0.804287555,5.85E-13,NA,9.77E-07,NA,NA,NA,NA,0.023259255
Zm00001eb267550,2.08E-06,0.625670121,7.46E-20,NA,NA,NA,6.71E-05,0.006363268,NA,NA
Zm00001eb267590,7.43E-09,0.691545279,1.71E-11,NA,0.001732081,NA,0.01496037,NA,NA,NA
Zm00001eb267630,3.27E-23,0.840542104,NA,0.028339173,NA,0.00332651,0.000494297,NA,NA,NA
Zm00001eb267720,1.50E-08,0.628981501,4.12E-10,NA,6.34E-06,NA,NA,NA,NA,NA
Zm00001eb267770,5.88E-07,0.640975201,1.34E-13,NA,NA,NA,0.000539032,NA,0.001932954,NA
Zm00001eb267940,1.54E-05,0.607282863,4.05E-05,NA,0.002712993,NA,0.001802516,0.005553442,NA,NA
Zm00001eb268150,3.45E-10,0.720664095,5.52E-16,NA,NA,NA,0.008124669,NA,0.049847328,NA
Zm00001eb268360,2.70E-06,0.609773997,8.32E-27,NA,NA,NA,6.18E-05,0.022731716,NA,NA
Zm00001eb268550,4.45E-05,0.623321941,5.61E-17,NA,NA,0.024838609,0.002071718,0.012122591,NA,0.010697402
Zm00001eb268830,6.01E-08,0.641189438,1.89E-15,NA,NA,NA,0.001005913,NA,0.004578213,NA
Zm00001eb268840,1.72E-06,0.608969485,5.36E-12,NA,0.000503016,NA,0.002168513,NA,NA,NA
Zm00001eb268950,2.51E-16,0.812853005,NA,NA,NA,NA,0.000587468,0.019065597,0.004121609,NA
Zm00001eb268980,3.44E-16,0.805089766,9.03E-14,NA,3.04E-06,NA,2.57E-05,NA,NA,NA
Zm00001eb269110,5.55E-08,0.648010429,NA,NA,7.18E-05,0.009770521,NA,NA,NA,NA
Zm00001eb269150,7.19E-06,0.622969632,1.35E-06,NA,0.000498272,NA,0.001614001,NA,NA,NA
Zm00001eb269190,3.71E-06,0.614845609,9.26E-15,NA,0.000434276,NA,0.001445028,NA,NA,NA
Zm00001eb269200,7.68E-09,0.63152031,8.31E-15,NA,NA,NA,2.57E-05,NA,NA,NA
Zm00001eb269230,3.64E-28,0.907755055,9.88E-05,NA,0.00334168,NA,0.009383072,NA,NA,NA
Zm00001eb269300,6.13E-06,0.62395568,2.99E-08,NA,NA,NA,0.012370866,NA,0.042908307,NA
Zm00001eb269500,2.70E-07,0.611837023,8.34E-05,NA,NA,NA,0.005959688,NA,0.023603424,NA
Zm00001eb269710,0,0.999999957,9.68E-07,3.86E-06,3.71E-06,0.000135289,5.28E-05,0.001066901,0.000297336,0.003859722
Zm00001eb269720,9.21E-16,0.805609151,1.27E-25,NA,NA,NA,3.97E-07,0.03792099,NA,NA
Zm00001eb269980,4.95E-07,0.618171152,3.10E-05,NA,0.000281104,NA,0.001342815,NA,NA,NA
Zm00001eb270130,2.43E-09,0.673125997,0.026109191,NA,NA,0.019324224,NA,NA,0.014383282,0.017515992
Zm00001eb270150,2.01E-13,0.807015344,8.88E-13,NA,NA,0.012199472,0.000473837,NA,0.004303757,NA
Zm00001eb270180,7.15E-21,0.90461548,0.004485097,4.11E-05,2.96E-05,2.95E-05,1.69E-05,2.37E-05,1.40E-05,2.22E-05
Zm00001eb270290,4.77E-09,0.664363665,0.001049784,NA,0.0020119,NA,0.018989815,NA,NA,NA
Zm00001eb270400,3.41E-14,0.794677921,3.29E-18,NA,NA,NA,8.89E-06,NA,4.67E-05,NA
Zm00001eb270570,3.80E-12,0.803337439,0.000342301,NA,0.000937033,NA,0.000522495,0.005533206,NA,NA
Zm00001eb270630,2.91E-18,0.815738435,6.72E-22,NA,NA,NA,5.48E-08,NA,NA,NA
Zm00001eb270810,9.31E-06,0.636007718,0.000507684,NA,0.000352065,NA,NA,NA,NA,0.049327398
Zm00001eb270830,7.26E-08,0.663012332,6.13E-15,NA,NA,NA,0.000561391,0.011176333,NA,0.040722729
Zm00001eb270940,1.98E-07,0.692006993,6.30E-17,0.012382359,NA,NA,0.000451896,NA,NA,NA
Zm00001eb271180,3.30E-08,0.68876608,NA,NA,0.005476907,NA,0.011381755,NA,0.026849135,NA
Zm00001eb271310,2.35E-12,0.760894157,3.51E-10,NA,0.000301807,NA,0.004541093,NA,NA,NA
Zm00001eb271520,1.92E-09,0.716422292,1.64E-13,NA,NA,NA,0.000483635,NA,0.002173919,NA
Zm00001eb271620,7.66E-11,0.773681812,4.85E-13,NA,7.44E-06,NA,NA,NA,NA,0.003706743
Zm00001eb271820,8.56E-14,0.785741648,6.11E-26,NA,NA,0.032265282,4.81E-07,NA,NA,NA
Zm00001eb272020,3.71E-09,0.76129948,7.43E-11,NA,NA,0.033762361,0.000908494,NA,0.004980545,NA
Zm00001eb272040,5.96E-06,0.622380586,2.80E-05,NA,0.001044618,NA,0.005239608,NA,NA,NA
Zm00001eb272090,4.38E-12,0.610141798,NA,NA,6.92E-05,NA,NA,NA,0.009674258,NA
Zm00001eb272150,6.83E-09,0.663757758,0.000479207,NA,0.004042988,NA,NA,NA,NA,NA
Zm00001eb272410,9.68E-06,0.637092849,1.57E-13,NA,NA,0.029239558,0.008320842,NA,0.031083479,NA
Zm00001eb272430,1.94E-05,0.681734199,4.90E-07,0.015566701,NA,0.014975523,NA,0.015794784,0.011581594,0.018360722
Zm00001eb272600,1.05E-07,0.677744059,1.11E-10,NA,2.96E-05,NA,NA,NA,NA,0.049621492
Zm00001eb272640,1.44E-11,0.787662483,1.70E-12,NA,NA,NA,0.003076766,0.007449243,0.02837117,NA
Zm00001eb272660,3.96E-08,0.674152709,1.40E-12,NA,0.00093005,NA,NA,NA,0.033139711,NA
Zm00001eb273010,3.17E-06,0.636745848,9.76E-13,NA,0.00015451,NA,NA,0.03936384,NA,NA
Zm00001eb273200,0,0.999999978,5.99E-07,2.72E-06,2.61E-06,9.94E-05,3.83E-05,0.000816475,0.000221545,0.003054445
Zm00001eb273230,4.94E-06,0.60847672,2.49E-24,NA,NA,0.00564565,0.000118026,NA,NA,NA
Zm00001eb273300,1.25E-06,0.685584264,6.28E-14,NA,8.47E-05,NA,NA,NA,NA,0.036513913
Zm00001eb273420,1.82E-08,0.646850416,0.003259143,NA,NA,NA,0.000965817,NA,0.007083764,NA
Zm00001eb273740,3.09E-08,0.66245982,2.00E-09,NA,2.32E-05,NA,5.16E-05,NA,NA,NA
Zm00001eb273900,2.70E-09,0.693873804,2.43E-12,NA,NA,NA,0.008182512,NA,0.046060815,NA
Zm00001eb274020,4.24E-06,0.604599739,7.12E-12,NA,NA,NA,0.003988109,NA,0.014087284,NA
Zm00001eb274150,7.37E-07,0.66170224,0.008149083,0.00639403,0.000553159,0.02756445,0.000475145,NA,NA,NA
Zm00001eb274600,4.37E-06,0.641438003,5.75E-14,NA,0.000205488,0.012577322,NA,NA,NA,NA
Zm00001eb274650,1.33E-08,0.640421163,9.65E-18,NA,1.87E-05,NA,NA,NA,NA,NA
Zm00001eb274690,1.56E-07,0.678965215,2.19E-13,0.028931484,NA,NA,0.00037808,NA,NA,NA
Zm00001eb274840,2.60E-11,0.715963859,7.39E-20,NA,3.41E-06,NA,NA,NA,NA,NA
Zm00001eb275000,8.17E-08,0.650777862,3.45E-05,NA,NA,NA,0.006616703,NA,0.033783178,NA
Zm00001eb275010,0.000504901,0.626006992,NA,0.004290638,0.02877513,0.006327971,0.037002191,0.008881229,NA,0.010925554
Zm00001eb275060,5.87E-10,0.711149943,1.63E-12,NA,NA,NA,0.002864011,NA,0.017791525,NA
Zm00001eb275080,3.94E-07,0.617874136,NA,NA,0.001134311,NA,NA,NA,0.025511497,NA
Zm00001eb275120,1.40E-11,0.725681541,NA,NA,0.000199021,NA,0.001527692,NA,NA,NA
Zm00001eb275220,1.55E-06,0.666343924,1.12E-16,NA,NA,NA,0.001388481,NA,0.006182738,0.011015549
Zm00001eb275400,1.49E-07,0.657662179,0.013169924,NA,0.005502101,NA,0.018751695,NA,0.047225727,NA
Zm00001eb275520,3.21E-07,0.714101259,3.17E-12,0.015179642,NA,0.023120616,0.007079485,0.031107572,NA,NA
Zm00001eb275630,7.63E-08,0.675554139,5.49E-11,NA,NA,NA,0.008824468,NA,0.042307765,NA
Zm00001eb275670,8.80E-09,0.617743574,5.67E-20,NA,NA,NA,2.09E-05,NA,NA,NA
Zm00001eb275720,2.57E-06,0.605185741,1.82E-18,NA,NA,NA,0.000170265,NA,0.000321839,NA
Zm00001eb275910,2.97E-11,0.749817413,0.042648216,NA,0.014408667,NA,0.039872732,NA,NA,NA
Zm00001eb276150,8.23E-12,0.746567038,5.12E-15,NA,NA,NA,0.005358954,NA,0.03616523,NA
Zm00001eb276580,6.32E-10,0.72343583,1.78E-15,NA,NA,NA,NA,NA,4.86E-05,0.011926624
Zm00001eb276670,1.92E-42,0.922052389,0.005724456,NA,2.74E-08,NA,7.56E-07,NA,NA,NA
Zm00001eb276750,5.76E-08,0.672721174,3.21E-19,NA,NA,NA,0.009602396,NA,0.045146842,NA
Zm00001eb276790,1.47E-13,0.777820137,0.000296491,NA,1.07E-06,NA,2.71E-06,NA,NA,NA
Zm00001eb277040,1.17E-09,0.725730631,9.20E-12,0.000647719,6.09E-05,NA,0.000156329,NA,NA,NA
Zm00001eb277210,3.83E-08,0.630676567,NA,NA,NA,NA,0.004828034,NA,0.019154484,NA
Zm00001eb277260,7.52E-08,0.63669613,5.31E-20,NA,4.01E-05,NA,NA,NA,NA,NA
Zm00001eb277280,2.78E-11,0.758916058,2.57E-12,NA,NA,NA,1.29E-05,0.035065823,NA,NA
Zm00001eb277360,1.46E-06,0.621116971,9.79E-11,NA,0.001084926,NA,NA,NA,0.020476339,NA
Zm00001eb277370,2.44E-05,0.639052475,NA,NA,0.003097818,0.030389932,0.019255849,NA,NA,NA
Zm00001eb277710,1.27E-08,0.623348272,NA,NA,1.55E-05,NA,NA,NA,NA,NA
Zm00001eb277730,0.000650753,0.601122378,8.36E-10,0.005669824,NA,0.004690925,0.030403148,0.004666557,NA,0.005112502
Zm00001eb277950,4.91E-09,0.74590834,1.00E-15,NA,NA,NA,0.002947101,0.013905428,0.020468422,NA
Zm00001eb277960,1.89E-09,0.664149254,3.14E-21,NA,NA,NA,1.02E-05,NA,NA,NA
Zm00001eb278070,6.56E-08,0.703200873,2.38E-12,NA,0.00074913,NA,0.004665091,NA,NA,NA
Zm00001eb278120,1.84E-11,0.73983956,1.57E-10,NA,6.50E-06,0.049615105,NA,NA,NA,NA
Zm00001eb278260,3.95E-11,0.773797898,3.12E-13,NA,NA,NA,0.001047706,0.019257196,0.009173046,NA
Zm00001eb278280,1.11E-07,0.632518029,0.006578204,NA,NA,NA,0.000785565,NA,0.003596566,NA
Zm00001eb278450,1.40E-05,0.606444172,2.57E-18,NA,0.000219239,NA,NA,0.046326107,NA,NA
Zm00001eb278460,4.34E-22,0.782123935,NA,NA,NA,NA,6.72E-07,0.001796644,NA,NA
Zm00001eb278510,3.73E-20,0.826662419,1.78E-24,NA,NA,NA,2.87E-08,NA,NA,NA
Zm00001eb278640,6.49E-23,0.857270985,1.18E-18,NA,2.45E-08,NA,NA,NA,NA,NA
Zm00001eb278650,8.65E-08,0.681780455,8.89E-16,0.034387373,NA,NA,0.0001031,NA,NA,NA
Zm00001eb278840,5.74E-11,0.763376789,5.90E-06,0.044493906,NA,0.019870841,0.005516153,0.015923041,NA,NA
Zm00001eb278980,8.57E-07,0.651249692,1.47E-07,NA,0.000203842,0.005239828,NA,NA,NA,NA
Zm00001eb279030,6.35E-16,0.739618233,0.000367775,NA,0.005013299,NA,0.000680943,NA,NA,0.002408924
Zm00001eb279070,1.87E-09,0.685831209,2.48E-15,NA,NA,NA,0.00067262,NA,0.00367705,NA
Zm00001eb279270,1.75E-06,0.65458204,5.62E-06,NA,0.001803677,NA,0.008841803,NA,NA,NA
Zm00001eb279490,6.84E-09,0.681367671,0.000712703,NA,0.003033757,NA,0.028892996,NA,NA,NA
Zm00001eb279580,3.17E-07,0.623890467,1.46E-14,0.000108949,NA,NA,NA,NA,0.030701766,NA
Zm00001eb279690,1.67E-09,0.651812423,6.73E-06,NA,1.69E-05,NA,NA,0.005968801,NA,NA
Zm00001eb279710,3.05E-17,0.818472419,6.55E-05,NA,3.30E-07,0.002832113,NA,NA,NA,NA
Zm00001eb279770,4.64E-09,0.702354242,2.50E-09,NA,0.001037808,NA,0.008893457,NA,NA,NA
Zm00001eb279810,1.69E-08,0.668729776,9.18E-05,NA,0.000357398,NA,NA,NA,0.014615547,NA
Zm00001eb279820,5.64E-07,0.675261501,1.42E-19,NA,NA,NA,0.026542293,0.00170658,NA,0.007665791
Zm00001eb279980,1.03E-05,0.640967241,3.95E-11,NA,NA,0.033006351,0.005471939,NA,0.019769283,NA
Zm00001eb280010,2.61E-06,0.618871162,1.72E-07,NA,0.005162824,NA,0.028356494,NA,NA,NA
Zm00001eb280100,1.06E-06,0.647477873,5.16E-21,NA,NA,NA,0.000126784,0.023350813,NA,NA
Zm00001eb280120,2.47E-06,0.6419,6.13E-16,0.031729841,NA,NA,0.000553409,NA,NA,NA
Zm00001eb280210,1.73E-06,0.628653055,2.56E-12,0.023969589,0.000134241,NA,0.000287021,NA,NA,NA
Zm00001eb280240,1.03E-08,0.704085719,0.004026861,NA,0.002786037,0.009101449,0.003326352,NA,NA,NA
