gene,p-value,R-squared,p.valor_beta0,p.valor_MICH_noPvsB73_noP,p.valor_Time,p.valor_TimexMICH_noP,p.valor_Time2,p.valor_Time2xMICH_noP,p.valor_Time3,p.valor_Time3xMICH_noP
Zm00001eb246710,9.61E-09,0.724626808,1.66E-17,NA,NA,0.039601652,0.000756874,NA,0.003786528,NA
Zm00001eb246820,1.44E-05,0.645682368,6.88E-22,0.003871502,NA,0.002766156,0.006645861,0.009822079,NA,NA
Zm00001eb246920,5.73E-10,0.773936452,0.039654962,NA,NA,0.03907114,0.011497021,0.027758399,0.011195221,0.022482214
Zm00001eb247090,2.68E-05,0.639206554,NA,0.013307824,0.000229233,0.024054957,0.000426366,NA,NA,NA
Zm00001eb247490,2.16E-05,0.687247949,NA,NA,0.017301043,NA,0.01510963,0.042426218,0.011078773,0.027278515
Zm00001eb247570,5.71E-07,0.676881062,NA,NA,NA,NA,0.011818616,0.001426346,0.033502105,NA
Zm00001eb247580,1.37E-05,0.661978701,5.00E-11,0.005811734,NA,0.025063358,0.040418808,0.03988662,NA,NA
Zm00001eb247690,5.95E-06,0.600678782,1.99E-16,NA,0.000202961,0.033458602,NA,NA,NA,NA
Zm00001eb248110,2.94E-42,0.925313408,0.002084955,NA,NA,NA,4.52E-06,NA,NA,0.007355316
Zm00001eb248360,1.13E-05,0.613758762,2.21E-23,NA,NA,NA,0.007669058,0.013237481,NA,0.027010965
Zm00001eb248590,3.70E-11,0.728890147,NA,NA,0.000774878,0.017515583,NA,0.022516319,NA,0.032914523
Zm00001eb248820,3.64E-06,0.622233025,1.46E-13,NA,NA,NA,0.014526766,0.004958154,NA,0.024304074
Zm00001eb248900,9.82E-11,0.741407213,0.00034157,NA,NA,NA,6.44E-05,0.007214346,NA,NA
Zm00001eb249260,3.93E-05,0.633729956,1.19E-12,NA,NA,NA,0.009957052,0.04989393,0.037226673,NA
Zm00001eb249540,2.57E-19,0.842441466,0.035653095,NA,NA,0.000311983,NA,0.000963951,NA,0.003047284
Zm00001eb249610,8.76E-15,0.809870483,0.001675744,0.006459064,0.032132972,0.002474789,NA,0.001004205,0.002123565,NA
Zm00001eb250110,1.26E-10,0.726162328,8.73E-09,0.004514011,NA,0.016964469,0.000687423,0.02551583,NA,NA
Zm00001eb250160,7.63E-07,0.632808789,8.60E-05,0.049649907,NA,NA,0.00352587,NA,0.012365275,NA
Zm00001eb250240,4.58E-06,0.631609472,1.17E-15,NA,0.000114495,NA,NA,NA,NA,0.038474087
Zm00001eb250400,4.10E-08,0.645383364,1.78E-11,NA,NA,NA,0.004264706,0.002147946,NA,0.005449091
Zm00001eb250650,1.04E-37,0.85746217,0.007020222,NA,NA,NA,3.31E-05,NA,NA,0.000239146
Zm00001eb250910,3.30E-08,0.714267606,9.37E-14,NA,0.000758078,NA,NA,0.045431143,0.044846434,NA
Zm00001eb251120,0,0.999999985,4.56E-07,2.22E-06,2.14E-06,8.33E-05,3.18E-05,0.000699355,0.000186965,0.002665988
Zm00001eb251160,2.11E-05,0.61417349,2.74E-13,NA,NA,NA,0.005408011,0.047152646,0.020662127,NA
Zm00001eb251520,3.17E-17,0.830900827,5.58E-28,NA,NA,NA,7.31E-08,0.000128313,NA,NA
Zm00001eb251670,2.27E-06,0.601738474,7.95E-18,NA,NA,NA,0.000202446,0.014778468,NA,NA
Zm00001eb251680,1.23E-06,0.675289669,1.48E-14,NA,NA,NA,0.002947109,0.035216074,0.014418122,NA
Zm00001eb251710,5.13E-09,0.723960619,4.05E-06,NA,0.000580206,0.037296771,NA,NA,NA,NA
Zm00001eb251960,1.13E-06,0.691583367,1.37E-11,NA,NA,0.000118313,0.007537712,NA,NA,NA
Zm00001eb252030,6.21E-14,0.758746523,3.88E-21,NA,4.14E-07,NA,NA,0.003689536,NA,NA
Zm00001eb252250,8.72E-07,0.666915265,1.79E-18,NA,NA,NA,NA,NA,0.000400957,0.002833986
Zm00001eb252380,2.03E-16,0.826363382,0.037124535,0.014433225,NA,0.005889462,9.70E-05,NA,0.000534392,NA
Zm00001eb252460,2.31E-12,0.784400388,1.27E-10,NA,NA,0.002924017,0.010058117,0.004008786,NA,0.004118664
Zm00001eb252840,1.71E-07,0.630240735,0.012042755,NA,0.02068785,NA,0.011919568,0.038915031,0.010758226,NA
Zm00001eb253120,5.16E-06,0.615505225,4.55E-18,NA,NA,NA,0.000186614,0.025435196,NA,NA
Zm00001eb253380,7.46E-06,0.668854036,8.10E-13,NA,0.000146263,0.028575608,NA,NA,NA,NA
Zm00001eb253770,1.04E-09,0.755554514,7.81E-10,NA,0.002529584,NA,0.038643825,NA,NA,0.015187753
Zm00001eb253890,4.52E-10,0.719718338,9.73E-17,NA,NA,NA,NA,NA,3.59E-05,0.010840533
Zm00001eb253960,4.12E-08,0.6999279,NA,NA,4.07E-05,0.0379673,NA,NA,NA,NA
Zm00001eb253970,4.62E-11,0.760138738,3.31E-15,NA,NA,NA,NA,NA,2.87E-05,0.004966206
Zm00001eb254080,3.96E-06,0.607757958,2.39E-06,NA,NA,NA,0.001818082,0.005193652,NA,NA
Zm00001eb254130,7.39E-12,0.789267263,1.32E-08,NA,NA,NA,0.001420746,0.024089839,0.013377968,NA
Zm00001eb254450,2.36E-05,0.608009787,7.05E-19,NA,0.001559525,NA,0.000580665,0.01651554,NA,NA
Zm00001eb254480,2.75E-15,0.873759111,0.002840245,0.015178817,0.017352835,0.021468327,0.013853105,0.023400682,0.016055632,0.026739594
Zm00001eb254510,5.48E-06,0.656577807,3.08E-19,0.026548131,0.001532089,0.017652769,NA,0.033738183,NA,NA
Zm00001eb254560,2.74E-11,0.752039803,1.51E-10,0.007079049,NA,0.013741432,0.004350031,0.019496866,NA,0.027115443
Zm00001eb254570,3.33E-06,0.625465158,4.89E-16,NA,0.000162131,NA,NA,NA,NA,0.006307859
Zm00001eb254840,4.56E-08,0.705939537,4.52E-12,0.001260493,NA,0.003776376,NA,0.003065113,NA,NA
Zm00001eb254850,2.60E-13,0.82553702,9.52E-08,NA,0.000601036,0.021533395,0.011981793,NA,NA,NA
Zm00001eb255060,6.86E-08,0.751621781,NA,NA,NA,NA,NA,NA,NA,0.009606886
Zm00001eb255120,4.02E-17,0.819751859,1.19E-24,NA,NA,NA,1.01E-07,0.001768852,NA,NA
Zm00001eb255230,1.29E-17,0.746259724,NA,NA,NA,NA,9.71E-06,NA,NA,0.000620013
Zm00001eb255370,3.04E-08,0.712972831,0.005550777,NA,NA,NA,NA,NA,0.000726723,0.007424243
Zm00001eb255380,0,0.999999978,5.99E-07,2.72E-06,2.61E-06,9.94E-05,3.83E-05,0.000816475,0.000221545,0.003054445
Zm00001eb255470,2.20E-13,0.757435101,0.002548549,NA,0.001037816,0.009703045,0.001219012,0.004396671,NA,NA
Zm00001eb255830,4.73E-14,0.797874661,1.05E-13,NA,NA,NA,0.000353176,0.02589068,0.004138937,NA
Zm00001eb255850,3.46E-16,0.831564399,2.13E-23,NA,3.72E-07,NA,NA,0.018462009,NA,NA
Zm00001eb256030,2.72E-09,0.735167186,4.46E-08,NA,NA,NA,0.013878148,0.031121996,NA,0.034726389
Zm00001eb256120,2.17E-59,0.939350457,8.24E-15,NA,NA,NA,1.47E-06,0.013205241,0.00016918,NA
Zm00001eb256260,1.16E-13,0.778151384,1.60E-05,0.008205714,0.015503302,0.00711377,NA,0.009211261,NA,NA
Zm00001eb256350,2.81E-07,0.674528384,5.79E-16,NA,NA,NA,5.07E-05,0.036629426,NA,NA
Zm00001eb256450,3.67E-06,0.683126316,6.55E-08,0.006673435,NA,0.008676541,NA,0.011713158,0.008112622,0.010979308
Zm00001eb256490,8.48E-08,0.690707267,1.36E-21,NA,NA,NA,1.47E-05,0.012679865,NA,NA
Zm00001eb257180,2.42E-11,0.731715216,NA,NA,6.18E-05,NA,NA,NA,NA,0.003360452
Zm00001eb257270,3.85E-06,0.622954528,8.56E-25,8.62E-05,NA,0.000204574,NA,NA,NA,NA
Zm00001eb257310,6.31E-10,0.746509712,9.59E-11,0.000542821,NA,0.002326706,NA,0.006835262,NA,0.013944439
Zm00001eb257510,1.27E-06,0.60495247,4.38E-14,0.029761767,NA,NA,0.000133259,0.019996208,NA,NA
Zm00001eb257590,2.03E-06,0.640319995,5.13E-09,0.006983221,NA,0.017199046,NA,0.024721511,NA,0.029396551
Zm00001eb257620,1.57E-06,0.664261429,2.83E-07,NA,0.001277093,NA,0.002028838,NA,NA,0.020519678
Zm00001eb257630,1.63E-09,0.71593267,5.33E-17,NA,1.45E-05,NA,NA,NA,NA,0.01643202
Zm00001eb257860,4.09E-07,0.645105985,9.35E-18,NA,NA,NA,9.21E-05,0.038047806,NA,NA
Zm00001eb258130,1.50E-07,0.66749273,1.89E-15,NA,NA,NA,3.87E-05,0.016555922,NA,NA
Zm00001eb258190,1.03E-10,0.73582557,3.02E-26,NA,NA,NA,2.50E-06,0.005575647,NA,NA
Zm00001eb258380,2.54E-07,0.735747649,1.23E-15,0.012892171,NA,0.008668873,0.006246787,NA,0.015433646,0.014906532
Zm00001eb258440,3.52E-13,0.782823684,1.90E-10,NA,NA,NA,0.000381218,0.028124149,0.003713133,NA
Zm00001eb258670,1.65E-09,0.744444744,2.67E-15,NA,NA,0.041391466,0.001017612,NA,0.006059752,NA
Zm00001eb258710,1.09E-13,0.787139886,3.07E-26,NA,NA,0.010189609,5.12E-07,NA,NA,NA
Zm00001eb258750,6.25E-10,0.72098974,3.19E-26,NA,NA,NA,5.98E-06,0.037454302,NA,NA
Zm00001eb258900,9.70E-09,0.721609885,1.55E-18,NA,NA,NA,0.00126722,0.021447847,0.007969234,NA
Zm00001eb258920,9.93E-09,0.735535302,NA,NA,0.000378799,0.01576449,0.003509866,0.023975137,NA,NA
Zm00001eb259000,2.27E-06,0.693150807,0.020634183,0.026560632,NA,0.013322937,0.00116617,0.014198413,0.00145084,NA
Zm00001eb259120,5.87E-08,0.691196596,2.05E-12,NA,NA,NA,2.85E-05,0.04309839,NA,NA
Zm00001eb259900,4.68E-12,0.762454889,5.53E-23,0.000750129,NA,NA,2.91E-05,NA,NA,NA
Zm00001eb260060,2.93E-08,0.714731513,1.66E-16,NA,1.90E-05,NA,NA,NA,NA,0.02129994
Zm00001eb260090,1.28E-15,0.756294387,NA,NA,NA,NA,NA,NA,1.50E-05,0.002084109
Zm00001eb260140,3.15E-13,0.760318976,3.54E-22,NA,NA,NA,5.61E-07,0.026096758,NA,NA
Zm00001eb260160,3.60E-15,0.809728773,6.84E-27,NA,NA,NA,1.72E-07,0.00082361,NA,NA
Zm00001eb260220,2.04E-08,0.692910683,NA,NA,0.000139682,0.012298501,9.23E-05,NA,NA,NA
Zm00001eb260570,1.63E-08,0.672593288,3.28E-26,NA,NA,NA,1.59E-05,0.030335934,NA,NA
Zm00001eb260630,8.41E-15,0.781757324,NA,NA,7.96E-06,0.003509096,NA,NA,NA,NA
Zm00001eb260820,2.79E-05,0.60000182,1.03E-16,NA,0.018647883,0.011838079,0.004598568,NA,NA,NA
Zm00001eb260920,1.70E-06,0.618614346,1.03E-20,NA,NA,0.012086004,0.007734883,NA,NA,NA
Zm00001eb261260,4.09E-15,0.786929799,1.70E-23,NA,2.06E-07,0.00929518,NA,NA,NA,NA
Zm00001eb261890,5.77E-10,0.766996557,4.54E-19,0.002964833,NA,0.003969199,0.003465342,0.00612253,NA,NA
Zm00001eb261910,2.41E-09,0.718940713,6.21E-26,NA,NA,NA,8.05E-06,0.020707516,NA,NA
Zm00001eb262120,1.28E-06,0.625251042,NA,NA,0.017033501,0.009957571,0.01521289,NA,NA,NA
Zm00001eb262640,1.36E-05,0.646213535,0.005383213,NA,0.00253181,0.026951425,0.003062737,0.022589352,NA,0.018829832
Zm00001eb263000,5.15E-07,0.693101613,2.42E-07,NA,0.000789364,0.017778208,0.00523737,NA,NA,NA
Zm00001eb263020,3.94E-07,0.69317475,1.67E-14,0.031684831,NA,0.010301437,NA,NA,0.001206861,0.003732711
Zm00001eb263160,3.42E-20,0.809905309,8.20E-05,NA,NA,NA,0.001215999,0.002157386,0.033622414,NA
Zm00001eb263180,2.08E-08,0.688678254,4.78E-06,NA,NA,NA,1.28E-05,0.013736924,NA,NA
Zm00001eb263210,8.87E-09,0.682653935,1.50E-06,0.006221663,NA,NA,0.000245105,NA,NA,NA
Zm00001eb263930,0,0.999999973,5.75E-17,0.00576213,NA,0.001788862,NA,0.000284968,NA,2.63E-05
Zm00001eb264130,1.73E-10,0.757298851,4.71E-13,NA,NA,NA,0.000243122,0.029488155,0.001674373,NA
Zm00001eb264190,1.18E-05,0.614568121,3.52E-14,NA,NA,0.001929963,NA,0.014956557,NA,NA
Zm00001eb264210,1.03E-17,0.846778089,NA,0.024385914,8.61E-05,0.048303714,0.001637169,NA,NA,NA
Zm00001eb264230,4.22E-14,0.808484532,0.00024008,NA,NA,NA,NA,0.000111902,NA,NA
Zm00001eb264460,2.73E-51,0.927350808,0.029849736,NA,NA,4.23E-06,NA,2.15E-05,NA,9.41E-05
Zm00001eb264510,6.36E-09,0.691788149,4.23E-08,0.000116506,NA,8.99E-05,0.043244763,0.000260492,NA,NA
Zm00001eb264590,1.27E-14,0.779727947,NA,NA,0.000258756,NA,NA,0.019223763,0.01294069,0.046307041
Zm00001eb264670,8.20E-10,0.756491828,3.09E-12,0.042994143,NA,NA,0.006986519,NA,0.034382232,NA
Zm00001eb264980,2.53E-08,0.702052091,4.38E-16,NA,NA,NA,NA,NA,0.000177301,0.00425602
Zm00001eb265080,2.10E-11,0.76565556,1.84E-24,NA,NA,NA,9.52E-07,0.001091847,NA,NA
Zm00001eb265650,1.52E-05,0.607778937,4.99E-18,NA,0.000208058,NA,NA,NA,NA,0.03812335
Zm00001eb266060,7.32E-09,0.736253479,1.49E-13,NA,NA,NA,0.002844425,0.017961685,0.019585479,NA
Zm00001eb266830,2.58E-08,0.704234263,NA,NA,0.001378179,0.001118935,NA,0.004567849,NA,NA
Zm00001eb267030,1.70E-07,0.634061948,0.014814447,0.000168986,NA,0.002319462,NA,NA,NA,NA
Zm00001eb267090,1.58E-07,0.666014606,2.98E-16,NA,NA,NA,7.99E-05,0.020404047,NA,NA
Zm00001eb267230,1.82E-14,0.756468019,4.67E-16,NA,NA,NA,1.03E-05,0.034668791,7.12E-05,NA
Zm00001eb267410,2.56E-13,0.804287555,5.85E-13,NA,9.77E-07,NA,NA,NA,NA,0.023259255
Zm00001eb267550,2.08E-06,0.625670121,7.46E-20,NA,NA,NA,6.71E-05,0.006363268,NA,NA
Zm00001eb267630,3.27E-23,0.840542104,NA,0.028339173,NA,0.00332651,0.000494297,NA,NA,NA
Zm00001eb267940,1.54E-05,0.607282863,4.05E-05,NA,0.002712993,NA,0.001802516,0.005553442,NA,NA
Zm00001eb268360,2.70E-06,0.609773997,8.32E-27,NA,NA,NA,6.18E-05,0.022731716,NA,NA
Zm00001eb268550,4.45E-05,0.623321941,5.61E-17,NA,NA,0.024838609,0.002071718,0.012122591,NA,0.010697402
Zm00001eb268950,2.51E-16,0.812853005,NA,NA,NA,NA,0.000587468,0.019065597,0.004121609,NA
Zm00001eb269110,5.55E-08,0.648010429,NA,NA,7.18E-05,0.009770521,NA,NA,NA,NA
Zm00001eb269710,0,0.999999957,9.68E-07,3.86E-06,3.71E-06,0.000135289,5.28E-05,0.001066901,0.000297336,0.003859722
Zm00001eb269720,9.21E-16,0.805609151,1.27E-25,NA,NA,NA,3.97E-07,0.03792099,NA,NA
Zm00001eb270130,2.43E-09,0.673125997,0.026109191,NA,NA,0.019324224,NA,NA,0.014383282,0.017515992
Zm00001eb270150,2.01E-13,0.807015344,8.88E-13,NA,NA,0.012199472,0.000473837,NA,0.004303757,NA
Zm00001eb270180,7.15E-21,0.90461548,0.004485097,4.11E-05,2.96E-05,2.95E-05,1.69E-05,2.37E-05,1.40E-05,2.22E-05
Zm00001eb270570,3.80E-12,0.803337439,0.000342301,NA,0.000937033,NA,0.000522495,0.005533206,NA,NA
Zm00001eb270810,9.31E-06,0.636007718,0.000507684,NA,0.000352065,NA,NA,NA,NA,0.049327398
Zm00001eb270830,7.26E-08,0.663012332,6.13E-15,NA,NA,NA,0.000561391,0.011176333,NA,0.040722729
Zm00001eb270940,1.98E-07,0.692006993,6.30E-17,0.012382359,NA,NA,0.000451896,NA,NA,NA
Zm00001eb271620,7.66E-11,0.773681812,4.85E-13,NA,7.44E-06,NA,NA,NA,NA,0.003706743
Zm00001eb271820,8.56E-14,0.785741648,6.11E-26,NA,NA,0.032265282,4.81E-07,NA,NA,NA
Zm00001eb272020,3.71E-09,0.76129948,7.43E-11,NA,NA,0.033762361,0.000908494,NA,0.004980545,NA
Zm00001eb272050,1.47E-07,0.633215365,0.046750059,NA,NA,0.004265209,NA,NA,NA,NA
Zm00001eb272410,9.68E-06,0.637092849,1.57E-13,NA,NA,0.029239558,0.008320842,NA,0.031083479,NA
Zm00001eb272430,1.94E-05,0.681734199,4.90E-07,0.015566701,NA,0.014975523,NA,0.015794784,0.011581594,0.018360722
Zm00001eb272600,1.05E-07,0.677744059,1.11E-10,NA,2.96E-05,NA,NA,NA,NA,0.049621492
Zm00001eb272640,1.44E-11,0.787662483,1.70E-12,NA,NA,NA,0.003076766,0.007449243,0.02837117,NA
Zm00001eb273010,3.17E-06,0.636745848,9.76E-13,NA,0.00015451,NA,NA,0.03936384,NA,NA
Zm00001eb273200,0,0.999999978,5.99E-07,2.72E-06,2.61E-06,9.94E-05,3.83E-05,0.000816475,0.000221545,0.003054445
Zm00001eb273230,4.94E-06,0.60847672,2.49E-24,NA,NA,0.00564565,0.000118026,NA,NA,NA
Zm00001eb273300,1.25E-06,0.685584264,6.28E-14,NA,8.47E-05,NA,NA,NA,NA,0.036513913
Zm00001eb274150,7.37E-07,0.66170224,0.008149083,0.00639403,0.000553159,0.02756445,0.000475145,NA,NA,NA
Zm00001eb274310,5.07E-08,0.63462288,0.001371487,NA,NA,NA,NA,0.001224943,NA,NA
Zm00001eb274600,4.37E-06,0.641438003,5.75E-14,NA,0.000205488,0.012577322,NA,NA,NA,NA
Zm00001eb274690,1.56E-07,0.678965215,2.19E-13,0.028931484,NA,NA,0.00037808,NA,NA,NA
Zm00001eb275010,0.000504901,0.626006992,NA,0.004290638,0.02877513,0.006327971,0.037002191,0.008881229,NA,0.010925554
Zm00001eb275220,1.55E-06,0.666343924,1.12E-16,NA,NA,NA,0.001388481,NA,0.006182738,0.011015549
Zm00001eb275520,3.21E-07,0.714101259,3.17E-12,0.015179642,NA,0.023120616,0.007079485,0.031107572,NA,NA
Zm00001eb276580,6.32E-10,0.72343583,1.78E-15,NA,NA,NA,NA,NA,4.86E-05,0.011926624
Zm00001eb276970,4.78E-11,0.763032737,NA,8.35E-05,NA,NA,NA,NA,NA,NA
Zm00001eb277040,1.17E-09,0.725730631,9.20E-12,0.000647719,6.09E-05,NA,0.000156329,NA,NA,NA
Zm00001eb277280,2.78E-11,0.758916058,2.57E-12,NA,NA,NA,1.29E-05,0.035065823,NA,NA
Zm00001eb277370,2.44E-05,0.639052475,NA,NA,0.003097818,0.030389932,0.019255849,NA,NA,NA
Zm00001eb277730,0.000650753,0.601122378,8.36E-10,0.005669824,NA,0.004690925,0.030403148,0.004666557,NA,0.005112502
Zm00001eb277950,4.91E-09,0.74590834,1.00E-15,NA,NA,NA,0.002947101,0.013905428,0.020468422,NA
Zm00001eb278120,1.84E-11,0.73983956,1.57E-10,NA,6.50E-06,0.049615105,NA,NA,NA,NA
Zm00001eb278260,3.95E-11,0.773797898,3.12E-13,NA,NA,NA,0.001047706,0.019257196,0.009173046,NA
Zm00001eb278450,1.40E-05,0.606444172,2.57E-18,NA,0.000219239,NA,NA,0.046326107,NA,NA
Zm00001eb278460,4.34E-22,0.782123935,NA,NA,NA,NA,6.72E-07,0.001796644,NA,NA
Zm00001eb278650,8.65E-08,0.681780455,8.89E-16,0.034387373,NA,NA,0.0001031,NA,NA,NA
Zm00001eb278840,5.74E-11,0.763376789,5.90E-06,0.044493906,NA,0.019870841,0.005516153,0.015923041,NA,NA
Zm00001eb278980,8.57E-07,0.651249692,1.47E-07,NA,0.000203842,0.005239828,NA,NA,NA,NA
Zm00001eb279030,6.35E-16,0.739618233,0.000367775,NA,0.005013299,NA,0.000680943,NA,NA,0.002408924
Zm00001eb279580,3.17E-07,0.623890467,1.46E-14,0.000108949,NA,NA,NA,NA,0.030701766,NA
Zm00001eb279690,1.67E-09,0.651812423,6.73E-06,NA,1.69E-05,NA,NA,0.005968801,NA,NA
Zm00001eb279710,3.05E-17,0.818472419,6.55E-05,NA,3.30E-07,0.002832113,NA,NA,NA,NA
Zm00001eb279820,5.64E-07,0.675261501,1.42E-19,NA,NA,NA,0.026542293,0.00170658,NA,0.007665791
Zm00001eb279980,1.03E-05,0.640967241,3.95E-11,NA,NA,0.033006351,0.005471939,NA,0.019769283,NA
Zm00001eb280100,1.06E-06,0.647477873,5.16E-21,NA,NA,NA,0.000126784,0.023350813,NA,NA
Zm00001eb280120,2.47E-06,0.6419,6.13E-16,0.031729841,NA,NA,0.000553409,NA,NA,NA
Zm00001eb280210,1.73E-06,0.628653055,2.56E-12,0.023969589,0.000134241,NA,0.000287021,NA,NA,NA
Zm00001eb280240,1.03E-08,0.704085719,0.004026861,NA,0.002786037,0.009101449,0.003326352,NA,NA,NA
Zm00001eb280310,5.68E-05,0.632780911,NA,0.045218556,NA,0.027945946,0.004490476,0.02487855,0.005118171,NA
Zm00001eb280500,0,0.999999978,5.99E-07,2.72E-06,2.61E-06,9.94E-05,3.83E-05,0.000816475,0.000221545,0.003054445
Zm00001eb280520,1.00E-07,0.691870516,4.82E-09,0.007135261,0.000986897,NA,0.005550775,NA,NA,NA
Zm00001eb280560,2.73E-23,0.868534274,1.46E-26,NA,NA,NA,2.14E-08,0.010374739,NA,NA
Zm00001eb280810,1.47E-21,0.863159388,1.23E-19,NA,NA,0.001695588,0.000824374,NA,0.017750831,NA
Zm00001eb280980,8.71E-07,0.681321083,8.26E-18,NA,NA,NA,0.000131141,0.005804868,NA,NA
Zm00001eb281060,1.19E-16,0.827039653,6.62E-09,NA,6.19E-06,NA,NA,0.044938991,0.000999086,NA
Zm00001eb281190,4.16E-14,0.848416856,0.020655478,0.03315861,0.005891945,0.022854365,0.007057909,0.016199343,0.009839814,0.01335585
Zm00001eb281300,1.19E-63,0.871091175,0.031815453,0.028137131,NA,0.000495661,NA,NA,1.67E-06,NA
Zm00001eb281720,7.76E-14,0.780974621,2.58E-16,NA,NA,NA,1.79E-06,0.002414028,NA,NA
Zm00001eb282060,6.54E-18,0.83444917,1.12E-06,NA,1.12E-07,NA,NA,0.003978631,NA,NA
Zm00001eb282360,3.61E-06,0.622859193,3.61E-16,NA,NA,NA,0.000363378,NA,NA,0.010566847
Zm00001eb282420,5.98E-11,0.694484003,1.41E-16,NA,NA,NA,NA,2.29E-05,NA,6.16E-05
Zm00001eb282490,0.000272137,0.686789335,NA,0.029528972,0.015387395,0.022374475,0.015437964,0.019294904,0.019230262,0.017868106
Zm00001eb282560,0,0.99999998,5.37E-07,2.22E-07,2.09E-06,2.97E-06,3.12E-05,7.79E-06,0.000183779,7.80E-06
Zm00001eb282740,0,0.999999957,9.68E-07,3.86E-06,3.71E-06,0.000135289,5.28E-05,0.001066901,0.000297336,0.003859722
Zm00001eb283040,2.31E-05,0.610248902,NA,NA,0.021059018,0.002062005,0.01613044,NA,NA,0.002450414
Zm00001eb283200,2.11E-06,0.635091692,3.74E-06,0.010385676,0.001112515,NA,0.004746994,NA,NA,NA
Zm00001eb283290,9.30E-05,0.605610847,0.000702037,NA,NA,NA,0.002004118,0.041828753,NA,NA
Zm00001eb283310,1.19E-07,0.667661948,5.49E-11,NA,7.21E-05,0.011394995,NA,NA,NA,NA
Zm00001eb283510,1.35E-11,0.789477626,5.43E-07,NA,0.001439384,NA,0.030553922,NA,NA,0.036500237
Zm00001eb283530,3.80E-12,0.772929141,3.72E-11,NA,NA,NA,1.63E-05,NA,4.06E-05,0.040451378
Zm00001eb283830,2.79E-13,0.81018491,NA,NA,NA,0.013310864,0.017823057,NA,0.046152268,NA
Zm00001eb284110,3.03E-07,0.623235502,5.44E-12,NA,NA,NA,0.000209909,0.00962352,NA,NA
Zm00001eb284130,1.65E-14,0.733188044,NA,NA,NA,NA,0.001663889,0.010232748,0.005846383,NA
Zm00001eb284160,9.59E-08,0.798806883,0.044295294,0.024487015,0.012555528,0.018887063,0.019930079,0.018603936,0.025875306,0.01731764
Zm00001eb284240,1.14E-11,0.769075891,NA,NA,0.000468527,NA,0.001540183,0.026965133,0.003826354,0.044853122
Zm00001eb284580,0,0.999999978,5.99E-07,2.72E-06,2.61E-06,9.94E-05,3.83E-05,0.000816475,0.000221545,0.003054445
Zm00001eb284950,3.22E-05,0.738212395,NA,0.019069228,0.007148616,0.011282122,0.005207149,0.009404483,0.004237486,0.008420364
Zm00001eb285080,3.09E-07,0.658245789,8.77E-22,NA,NA,NA,8.48E-05,0.036936594,NA,NA
Zm00001eb285200,1.48E-07,0.690674386,5.77E-15,NA,3.46E-05,NA,NA,NA,NA,0.006398295
Zm00001eb285460,1.00E-40,0.909327884,0.002223707,NA,0.023307518,0.001306529,NA,0.002575742,NA,NA
Zm00001eb285520,1.52E-07,0.673392615,3.86E-15,NA,4.71E-05,NA,NA,NA,NA,0.034477322
Zm00001eb285890,2.51E-05,0.612539356,2.05E-15,NA,0.000281863,NA,NA,NA,NA,0.048142572
Zm00001eb285920,1.31E-09,0.674951295,2.51E-11,NA,NA,NA,7.84E-06,0.011199578,NA,NA
Zm00001eb285960,2.26E-06,0.67624344,9.30E-10,NA,0.001654404,0.029972189,0.012217866,NA,NA,0.009804056
Zm00001eb286300,2.33E-09,0.718782233,1.53E-06,0.000244851,0.002401794,NA,0.014050788,NA,NA,NA
Zm00001eb286310,5.59E-19,0.860523595,2.49E-09,4.67E-06,8.06E-05,NA,0.000750333,NA,NA,NA
Zm00001eb286440,3.77E-10,0.74315855,1.53E-17,NA,NA,NA,1.07E-05,0.037914523,NA,NA
Zm00001eb286610,4.31E-07,0.673328454,1.71E-17,0.015067427,NA,NA,0.000620177,NA,NA,NA
Zm00001eb286660,1.41E-13,0.806318254,1.32E-09,NA,0.000296276,0.022809028,0.004806071,NA,NA,NA
Zm00001eb286670,6.20E-06,0.647795557,3.08E-17,0.031907476,NA,NA,0.008661658,NA,0.021304515,NA
Zm00001eb286710,7.35E-13,0.762105215,4.19E-26,NA,NA,NA,6.62E-07,0.00328949,NA,NA
Zm00001eb286760,2.77E-31,0.812564371,4.03E-09,NA,NA,NA,0.011879343,0.014136183,0.001020642,0.002018134
Zm00001eb287130,6.17E-09,0.72298608,6.85E-19,NA,NA,NA,1.98E-05,0.032469999,NA,NA
Zm00001eb287150,2.18E-07,0.713255469,1.65E-06,0.030067813,0.002444493,0.028644547,NA,0.038338059,NA,NA
Zm00001eb287690,1.33E-07,0.6756542,5.47E-18,NA,3.23E-05,NA,NA,0.040109801,NA,NA
Zm00001eb287790,2.55E-21,0.878133497,2.39E-17,NA,NA,NA,8.02E-05,0.000284275,0.000468913,0.00033912
Zm00001eb287800,5.75E-06,0.60383248,1.31E-12,NA,0.000266005,NA,NA,NA,NA,0.023397597
Zm00001eb287890,4.12E-10,0.760150882,1.27E-14,0.035296851,NA,NA,0.001213357,NA,0.005622612,NA
Zm00001eb288130,3.89E-12,0.774727207,4.28E-08,NA,0.000192092,NA,0.003647669,0.042064391,NA,NA
Zm00001eb288200,1.09E-07,0.69890607,7.46E-14,NA,2.78E-05,NA,NA,NA,NA,0.042647397
Zm00001eb288250,1.04E-07,0.68928642,1.20E-22,3.83E-05,NA,0.00014147,NA,NA,NA,0.002268369
