"","p-value","R-squared","p.valor_beta0","p.valor_ControlvsPhosphorus","p.valor_Time","p.valor_TimexControl","p.valor_Time2","p.valor_Time2xControl","p.valor_Time3","p.valor_Time3xControl"
"Zm00001eb329170",1.89611413122364e-08,0.689232436257864,0.000467269763119282,NA,0.000226554107151726,NA,0.00150409077091416,NA,NA,NA
"Zm00001eb329320",0.0157860439209159,0.437741837347962,4.83007345077219e-10,0.0442079012466933,NA,0.0399523382644904,NA,0.0349594920247202,NA,0.0282742402446927
"Zm00001eb329400",0.000518674507765595,0.413315153430445,1.67838335385083e-16,NA,0.00193622729911476,NA,NA,NA,NA,NA
"Zm00001eb329460",7.78404974641171e-05,0.549552659886056,NA,0.0169269986172964,0.0482299517437414,NA,0.0314099549780766,NA,NA,NA
"Zm00001eb329500",NA,0,0.0370987874295307,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb329600",6.87449764980883e-10,0.695807370337306,7.15584773994548e-11,NA,NA,NA,0.00355936105845004,NA,0.0218225412056856,NA
"Zm00001eb329630",0.000159823179800975,0.453651513473603,6.51153589030846e-28,NA,NA,NA,0.0012086656028454,NA,NA,NA
"Zm00001eb329900",2.07961135627964e-11,0.75422703215404,6.42932407300443e-16,NA,NA,NA,0.000433697690519418,NA,0.00281591302557036,NA
"Zm00001eb329970",1.16068466837596e-07,0.735249762636511,9.51006644236222e-15,0.00630402208125603,0.000461945348170699,0.0183588549626537,NA,0.0420677676440624,NA,NA
"Zm00001eb330010",2.34608438121775e-05,0.491334683317001,NA,NA,NA,NA,0.00124964731529555,NA,NA,NA
"Zm00001eb330020",2.61699640411072e-11,0.749096198190036,1.32856580949695e-20,NA,NA,NA,9.88383984547212e-05,NA,0.000511038843544309,NA
"Zm00001eb330150",1.44380435233974e-14,0.782646266653242,9.50784485861449e-13,NA,NA,NA,2.16301720009035e-07,0.00150013629320839,NA,NA
"Zm00001eb330160",0.000566634129239157,0.528268266374268,5.28469015255276e-19,0.00122667115408223,NA,0.0113275241742297,NA,0.0266798943826912,NA,NA
"Zm00001eb330180",1.59451469534793e-06,0.592450036896838,1.95969956714483e-22,NA,NA,NA,0.000128692709153642,NA,NA,NA
"Zm00001eb330230",1.32847281457405e-11,0.730848481453437,1.39694780891028e-09,NA,0.000767721177392892,NA,0.0101804366773023,NA,NA,NA
"Zm00001eb330240",1.07006756107686e-05,0.552602582419253,4.30035803547486e-08,NA,NA,NA,0.00455148457159809,NA,0.0143208596904172,NA
"Zm00001eb330260",6.96309067440512e-05,0.514531862553696,7.78028390199256e-14,NA,0.00219940347676864,NA,0.0071273098732796,NA,NA,NA
"Zm00001eb330310",2.57843265439531e-06,0.616901124503218,3.87814332797128e-18,NA,0.000105894023461248,0.00259718354482367,NA,NA,NA,NA
"Zm00001eb330340",6.51761925115345e-06,0.549975741628443,0.0233862166553456,NA,0.0127429575245481,NA,NA,NA,NA,NA
"Zm00001eb330350",7.98303642972689e-05,0.529422348989083,6.97380795492995e-10,NA,NA,NA,0.00933326299502504,0.0048661395272221,0.0247459478549389,NA
"Zm00001eb330380",8.43578392501011e-05,0.514577838095891,2.38721997087973e-21,NA,0.000760573366967306,NA,NA,NA,NA,NA
"Zm00001eb330390",6.906126114601e-16,0.787033798311797,8.86226621740863e-07,NA,NA,NA,4.69213982756671e-06,0.00454743515236178,NA,NA
"Zm00001eb330420",2.23904696249937e-14,0.779284358489348,NA,NA,NA,0.00532613884331117,NA,NA,4.94003672547043e-05,NA
"Zm00001eb330460",4.67728853592386e-18,0.828463172996885,5.61690201344593e-28,NA,NA,NA,1.50027103957833e-07,0.0248721230305303,NA,NA
"Zm00001eb330490",0.00341474996125956,0.429973384922046,0.00216277269117114,NA,0.00861524644660488,NA,0.00978593238061728,NA,0.0120240985071288,NA
"Zm00001eb330500",4.6133684554989e-25,0.855217388919943,4.00894611510623e-07,NA,NA,NA,NA,0.0453831673953343,0.00191479817459635,NA
"Zm00001eb330510",0.000102550330580563,0.547811544977256,6.68600564108354e-06,0.0219901098041101,NA,0.0396040338404339,NA,0.0468733708302,NA,0.0482699028885298
"Zm00001eb330540",8.27128924801032e-06,0.515335948930254,NA,NA,NA,NA,0.000559983685043577,NA,0.00131054108593343,NA
"Zm00001eb330550",2.8404372537693e-11,0.713262654057998,2.2983238668551e-12,NA,NA,NA,8.66690422140739e-05,NA,0.00052595262080754,NA
"Zm00001eb330570",1.24178690794814e-17,0.799703800633458,1.0070596128849e-09,NA,NA,NA,8.5082621321788e-05,0.0386233030215938,NA,0.00198534825914643
"Zm00001eb330580",1.05980872027765e-11,0.72220250792083,1.46838318256644e-10,NA,1.12250956402095e-05,NA,NA,NA,NA,NA
"Zm00001eb330590",9.84555921616684e-07,0.594623525116825,1.49280503335065e-14,NA,NA,NA,0.000160826081893002,0.0265404251019611,NA,NA
"Zm00001eb330630",0,0.99999997825476,5.9909076810085e-07,2.71690652957226e-06,2.61123203965893e-06,9.94290684002067e-05,3.82654115902331e-05,0.000816474588463323,0.000221544642067065,0.00305444543485519
"Zm00001eb330640",2.2388586882748e-05,0.560680629409511,0.00265316695228844,NA,NA,0.0319024432058376,0.0225532598063303,NA,NA,NA
"Zm00001eb330650",2.20385977324201e-05,0.605470440673076,2.26450264743077e-24,NA,NA,0.000222625500146664,NA,0.000264863711691543,NA,0.000558669707695139
"Zm00001eb330660",5.12781251543582e-05,0.588434200356658,5.41209681698098e-05,NA,NA,0.021976687765042,NA,0.012441737735947,0.00119344507786569,NA
"Zm00001eb330710",8.0358762220552e-10,0.703237190000435,1.43703670401492e-05,NA,1.57881710957245e-05,0.0152065212758671,NA,NA,NA,NA
"Zm00001eb330760",9.67634002641387e-05,0.564278366545126,1.29598645712986e-13,NA,NA,NA,0.0154438394373166,0.0164654936132842,0.0192901419529252,NA
"Zm00001eb330770",NA,6.6172694772903e-16,0.0208100914160739,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb330840",2.80550548361265e-05,0.481508344438024,1.12663989418566e-12,NA,0.000465581557587154,NA,NA,NA,NA,NA
"Zm00001eb330850",3.9904369153497e-18,0.809038166319021,0.0283293129797436,NA,NA,NA,2.49334706576301e-07,0.00551364431988972,NA,NA
"Zm00001eb330870",0.00146205500623151,0.503759546906186,NA,NA,NA,NA,NA,NA,0.0349574983394041,NA
"Zm00001eb330890",0.000400893973722179,0.581205069430374,8.12993486826289e-19,0.0233602843574742,NA,0.0193041795356358,0.0261581468634852,0.019505396439815,NA,NA
"Zm00001eb330910",1.35312105576667e-05,0.567450650721399,0.00509014899751497,NA,0.00263183369040224,NA,0.0116604221890133,NA,NA,NA
"Zm00001eb330950",NA,0,0.0191841630055081,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb331010",5.54008664111376e-05,0.534666260823929,1.28200456899063e-13,NA,NA,NA,0.00216281411645227,NA,NA,0.0166131742138092
"Zm00001eb331100",NA,0,0.00867050573021772,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb331150",NA,3.6769276796128e-15,0.00867050573021788,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb331180",0.000187969242834379,0.615280208164082,5.95778162816439e-18,0.0268337716880989,NA,0.0379872525173242,0.0343556028935515,0.0309264537632963,NA,NA
"Zm00001eb331210",0.00274189122159248,0.28335728607831,8.4323722113949e-13,NA,0.0133351580576663,NA,NA,NA,NA,NA
"Zm00001eb331260",5.63851268691867e-05,0.551472000997764,3.33510877381041e-12,NA,0.00291231811780752,NA,0.0098929628706264,NA,NA,NA
"Zm00001eb331290",7.62607775292168e-09,0.594002138275684,2.12489962662938e-06,NA,0.000627161834799542,NA,NA,NA,NA,NA
"Zm00001eb331360",0.00875984872068186,0.345032461236817,3.78248293990903e-15,NA,NA,NA,0.0265236114225427,NA,NA,NA
"Zm00001eb331400",0.000747829164697171,0.527836785509372,3.46500228157821e-17,0.00240706168144817,NA,0.0142282290901678,NA,0.0215123251160666,NA,NA
"Zm00001eb331460",0.00142608097416637,0.458763308106298,0.00272433940607101,NA,0.0253709092407787,0.0196520997664187,0.0218473960677854,NA,NA,NA
"Zm00001eb331550",7.83406556588401e-05,0.506379317118602,4.9210581239823e-12,NA,0.00478887017743385,NA,0.0174678423195864,NA,NA,NA
"Zm00001eb331570",0.000189405069621731,0.460110626446166,3.02025779620978e-21,NA,NA,NA,0.00129692926793044,NA,NA,NA
"Zm00001eb331690",2.04438269148513e-06,0.580006334803846,NA,NA,NA,NA,0.00332808018728661,NA,0.00627454957881846,NA
"Zm00001eb331700",4.56253386485156e-07,0.706184893370258,5.00399908228509e-12,0.0333897847972308,NA,0.0298243444481039,0.00346382372218578,0.0177331030010872,NA,NA
"Zm00001eb331760",1.3371123624916e-06,0.66562390629119,4.81736990509948e-18,NA,NA,0.0258891911816618,0.00300207212317213,NA,0.0116952461686098,NA
"Zm00001eb331770",1.92219012637699e-06,0.543300320034617,6.23220876339119e-17,NA,0.000112762568064653,NA,NA,NA,NA,NA
"Zm00001eb331810",0.00102202121418419,0.508921113791341,0.00240401504450507,NA,0.0130629351628804,0.00551944086844398,NA,0.0105526275446273,NA,0.0235734043502435
"Zm00001eb331820",4.99070434085612e-06,0.566094195593001,0.0162982734830724,NA,0.000216803690842739,NA,NA,NA,NA,NA
"Zm00001eb331940",7.87742940223811e-21,0.848802058886444,5.17081515504032e-08,NA,1.97916956072049e-05,NA,0.000553022224651964,NA,NA,NA
"Zm00001eb331980",NA,0,0.0370987874295307,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb332010",0.0162878478489444,0.26902386371347,0.000401705404528626,NA,NA,0.0465737873023974,NA,NA,NA,NA
"Zm00001eb332090",1.67854938379488e-09,0.695226294157035,0.0132787060633697,NA,NA,NA,0.00519309433345911,NA,0.0284437480014698,NA
"Zm00001eb332100",6.39795416559822e-16,0.846847117682701,8.27251101148033e-07,NA,0.001746709012023,NA,0.00742542349661194,0.0110599107902767,0.0190450021824888,0.0228104520448548
"Zm00001eb332120",0,0.999999957153171,9.67662008800693e-07,3.85858578793424e-06,3.70975795474221e-06,0.000135288753324868,5.28046253606443e-05,0.00106690132799766,0.000297335692403052,0.00385972246201111
"Zm00001eb332160",9.40589978594053e-30,0.8254750570303,6.84819185204184e-07,NA,NA,NA,0.00237046264389905,0.0263324037130165,NA,NA
"Zm00001eb332190",0.00138491436085255,0.378368834172972,3.95297435247337e-19,NA,0.00374941408340549,NA,NA,NA,NA,NA
"Zm00001eb332260",2.61254221460217e-05,0.530208332800505,6.65511054257746e-13,NA,NA,NA,0.000482670025453127,NA,NA,NA
"Zm00001eb332290",9.81055482811567e-07,0.594636123964903,1.3765631028271e-22,NA,9.52143271933311e-05,NA,NA,NA,NA,NA
"Zm00001eb332360",2.23051030628339e-09,0.697790830687646,7.90756855061434e-13,NA,NA,NA,0.000299483223362668,NA,0.00140680824054951,NA
"Zm00001eb332400",1.21516830450553e-05,0.587883464442726,5.24817731131727e-11,NA,0.000192076341509712,NA,0.000208012191074729,NA,NA,NA
"Zm00001eb332410",NA,0,0.00867050573021774,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb332450",1.80460375023354e-07,0.676223252567693,5.48387935750402e-12,NA,NA,0.00229710138661991,NA,0.0165119051328981,NA,0.0307049630530164
"Zm00001eb332460",9.02613472277963e-08,0.662258008108113,6.44721351920245e-07,0.0375762948161826,NA,0.0126613212684822,0.00552877664731725,0.00634843538248383,NA,NA
"Zm00001eb332480",1.01862848228787e-06,0.602664104191291,2.5680758856222e-13,NA,0.00024087156990473,NA,0.000773703063484505,NA,NA,NA
"Zm00001eb332490",NA,3.6769276796128e-15,0.00867050573021788,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb332540",0.000228406360168208,0.587630736459006,4.60098853339964e-09,NA,NA,0.00681490124391456,0.00228954403218155,0.00378982334290472,NA,0.00635381082985641
"Zm00001eb332570",0.0010149680796803,0.509717190926945,NA,NA,0.0440280318165636,0.0235300317683392,0.0321432853406736,0.0290083172087952,NA,NA
"Zm00001eb332630",6.74837939591103e-17,0.814541680775315,9.97984816356549e-28,NA,NA,NA,1.53179417340399e-07,0.00461829583778652,NA,NA
"Zm00001eb332650",6.74485492091591e-08,0.613583116321959,8.7240676246353e-30,NA,NA,NA,3.54199518662952e-05,NA,NA,NA
"Zm00001eb332660",3.93984691752975e-05,0.517345475896509,3.80904903457578e-18,NA,0.000522926531911513,NA,NA,NA,NA,NA
"Zm00001eb332700",0.000909143363769848,0.45783085478221,1.0217949105946e-10,NA,NA,NA,0.00194173303898433,NA,NA,NA
"Zm00001eb332720",0.00153729651568987,0.371985980849306,3.36656391876354e-13,NA,0.00341229133435175,NA,NA,NA,NA,NA
"Zm00001eb332740",0.000495040424776277,0.514361898803413,NA,NA,0.00867114421542148,NA,0.00868778601848374,NA,NA,NA
"Zm00001eb332860",0.00231398962915082,0.341479435438339,NA,NA,0.0151464272446246,NA,NA,NA,NA,NA
"Zm00001eb332930",0.00010699258755425,0.44267998678583,1.55041674721808e-07,NA,NA,NA,0.000936712262655481,NA,NA,NA
"Zm00001eb332990",NA,0,0.0208100914160739,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb333000",NA,1.52869934196263e-16,0.00271758808531961,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb333030",7.035382882609e-05,0.488623864077584,1.16266749925451e-17,NA,NA,NA,0.000803485010259116,NA,NA,NA
"Zm00001eb333050",7.59322226937965e-09,0.587303895801218,NA,NA,4.87644898985784e-05,NA,NA,NA,NA,NA
"Zm00001eb333100",3.78853361730584e-06,0.595497974857967,5.34625560475014e-12,NA,NA,NA,0.00870157008884033,NA,0.0323582846168312,NA
"Zm00001eb333110",3.52254527628138e-11,0.753673158459387,9.75256854574217e-11,NA,NA,NA,3.78047793701623e-06,0.0167042718468323,NA,NA
"Zm00001eb333150",2.38632204749945e-14,0.770516664135073,3.31172265839072e-15,NA,1.26355677411124e-06,NA,NA,NA,NA,NA
"Zm00001eb333190",1.06520149184542e-05,0.587210398235826,3.21735063754436e-09,NA,0.00584050743724803,NA,0.0279139332967605,NA,NA,NA
"Zm00001eb333200",0.000129235608770736,0.507022464223841,3.87473160246788e-09,NA,0.000793401978725677,NA,0.00160478077926013,NA,NA,NA
"Zm00001eb333240",1.13165009299924e-05,0.595783295485659,0.0015684972876719,NA,0.0170251215251215,NA,0.0282954005411702,NA,0.0375383325557627,NA
"Zm00001eb333260",1.42390627163249e-07,0.668695827057193,2.0939765916912e-06,NA,0.000510992787982563,NA,NA,NA,0.0112763721847752,NA
"Zm00001eb333370",9.36331235222941e-06,0.59835675509689,6.02854890109397e-10,NA,0.000506263631465024,NA,NA,NA,NA,0.0228279258835699
"Zm00001eb333460",0.00233296624820913,0.347259751355848,4.06512698389241e-16,NA,0.00505975192374638,NA,NA,NA,NA,NA
"Zm00001eb333470",3.85489587619514e-06,0.60900509379827,2.34361559498796e-20,NA,NA,NA,0.000251708036689258,0.00497182123059169,NA,NA
"Zm00001eb333480",0.000176949074942169,0.47057596413062,9.55878955372466e-11,NA,NA,NA,0.00127796317581446,NA,NA,NA
"Zm00001eb333490",0.00151862021002748,0.355529940080309,4.80475327493318e-06,NA,0.00946425035775924,NA,NA,NA,NA,NA
"Zm00001eb333510",1.35166343741e-07,0.633406309459971,0.000193382650719232,NA,NA,NA,0.00545374278562733,0.0262165064330087,0.0270145793218244,NA
"Zm00001eb333620",3.69395920681061e-05,0.520916753587142,6.90491114240335e-14,NA,NA,NA,0.000963428918132399,NA,NA,NA
"Zm00001eb333660",1.16409338636032e-05,0.538755934926656,NA,NA,NA,NA,0.000748882362591004,0.0225127832377051,NA,NA
"Zm00001eb333760",0.00108431988338489,0.391140638764267,3.84993840243253e-21,NA,NA,NA,0.00341971252968214,NA,NA,NA
"Zm00001eb333780",0.000136468920438476,0.452911445240642,2.17309229864669e-15,NA,NA,NA,0.000927760100768655,NA,NA,NA
"Zm00001eb333800",7.71103725634398e-05,0.578561231629488,9.01817286117393e-24,0.000373212212320715,NA,0.00126496932362868,NA,0.00335168017305926,NA,NA
"Zm00001eb333810",0.000712987180052959,0.46530564489192,1.39260462186108e-08,NA,0.00426435134769964,NA,0.0113350314390273,NA,NA,NA
"Zm00001eb333860",5.33200288318026e-05,0.522255039537512,1.19913306041565e-10,NA,NA,NA,0.000430246687572929,0.0173964263544016,NA,NA
"Zm00001eb333930",NA,4.1365436395644e-15,0.00867050573021779,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb333970",1.01647690914311e-05,0.612413167637077,9.33747675780508e-16,NA,NA,NA,0.00808671477187552,NA,0.0274961522849836,NA
"Zm00001eb333980",5.55895803336696e-08,0.670182132365174,1.07411966037168e-15,NA,0.00230704202214873,NA,0.0165817725063692,NA,NA,NA
"Zm00001eb334010",0,0.999999957153171,9.67662008800693e-07,3.85858578793424e-06,3.70975795474221e-06,0.000135288753324868,5.28046253606443e-05,0.00106690132799766,0.000297335692403052,0.00385972246201111
"Zm00001eb334070",1.04135663281991e-06,0.603194648862693,1.35139431777839e-16,NA,NA,NA,0.00341688775238707,NA,0.0133271095208542,NA
"Zm00001eb334110",7.93044028110097e-06,0.578256233066839,1.70142613077101e-16,NA,0.0361052529312405,NA,0.00753566905532178,NA,NA,NA
"Zm00001eb334120",0.000104906222628438,0.484334263565452,4.12663051949046e-17,NA,NA,NA,0.000948952462049728,NA,NA,NA
"Zm00001eb334140",0.00269766864541412,0.506899554944694,5.76373826208564e-14,NA,0.011861411364992,NA,0.00807005224140693,0.0399429446219669,NA,NA
"Zm00001eb334160",6.29207319018426e-26,0.832102211169863,0.00671049604532834,NA,1.05283253425808e-06,0.000548957372328522,NA,NA,NA,NA
"Zm00001eb334180",NA,3.6769276796128e-15,0.00867050573021788,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb334200",8.68408869806261e-06,0.539688673341025,2.60009549569003e-15,NA,0.000199720212902594,NA,NA,NA,NA,NA
"Zm00001eb334220",1.51997661553662e-06,0.604860401804991,6.74758177531618e-08,NA,0.00378016915188194,NA,0.0227370354402514,NA,NA,NA
"Zm00001eb334290",5.63924313885533e-06,0.671238426484537,5.65912365527689e-18,0.0218031355964271,NA,0.0370407813904235,0.0150746036432206,0.0457207847522355,NA,NA
"Zm00001eb334310",NA,3.6769276796128e-15,0.00867050573021788,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb334320",0.00500684458317925,0.346317587925461,2.14410106844685e-24,NA,NA,NA,0.00952327923820291,NA,NA,NA
"Zm00001eb334360",7.30080401022861e-07,0.622180407962607,2.2571682610837e-09,NA,7.34430148455637e-05,0.034784678998938,NA,NA,NA,NA
"Zm00001eb334370",1.08777780525663e-08,0.682039827456927,2.68867872508347e-12,NA,NA,NA,0.000449904403631986,NA,0.00194549206271478,NA
"Zm00001eb334430",1.11726346289043e-07,0.671187148532269,3.10872788267324e-14,NA,4.0391086349404e-05,NA,NA,NA,NA,0.0186447650093614
"Zm00001eb334460",1.09762852099548e-23,0.891849108398154,NA,0.000570210227831884,NA,NA,0.011448757002191,0.0263600404926989,0.0088453549383887,0.0220504554856015
"Zm00001eb334490",4.58084729932179e-15,0.806590564332425,1.07575171262013e-21,NA,NA,NA,3.80787220076678e-07,0.0167110160027923,NA,NA
"Zm00001eb334540",3.97468575510076e-09,0.739725272076191,2.11158234551698e-06,NA,0.00205328142581486,0.0153283687117404,0.0220826346646463,NA,NA,NA
"Zm00001eb334590",NA,3.52372235962893e-15,0.00867050573021788,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb334620",3.74489617574173e-07,0.642418207714777,3.50742625899123e-12,NA,NA,NA,0.00530654478753292,NA,0.0232123592445897,NA
"Zm00001eb334630",2.39808288441915e-14,0.781036004432507,3.07521579725472e-17,NA,3.80202269188012e-05,NA,NA,NA,0.00445958618394491,NA
"Zm00001eb334650",2.04265859721934e-14,0.819841383557509,NA,NA,0.00213766633152877,0.0216780983469964,0.0474830361324388,NA,NA,NA
"Zm00001eb334670",2.38205843435837e-16,0.834512794889125,8.85177187066186e-06,NA,0.000417647745052294,0.0171151194140658,0.0133395606675707,NA,NA,NA
"Zm00001eb334690",NA,3.6769276796128e-15,0.00867050573021788,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb334720",NA,0,0.00325563196441215,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb334730",2.01797227047061e-16,0.825096227451983,5.02918704836372e-08,NA,NA,NA,0.000463991146841648,0.0099521968631476,0.00556279502416945,NA
"Zm00001eb334740",0.000267465221457211,0.442591902206555,2.09976784988613e-19,NA,NA,NA,0.00198799465115973,NA,NA,NA
"Zm00001eb334750",7.00878602185137e-06,0.574592370286457,1.78167381227256e-09,NA,0.000236231220579438,NA,0.000567995684382426,NA,NA,NA
"Zm00001eb334780",3.51851395885246e-05,0.462571413152083,0.00314415972096861,NA,NA,NA,0.000854447454379603,NA,NA,NA
"Zm00001eb334790",0.000128402233123181,0.614229089355949,1.44532649256074e-18,0.047156732236072,NA,NA,0.00207443095735094,0.0154119478617558,NA,0.0328759762111808
"Zm00001eb334800",3.5645454448901e-18,0.848569057741154,4.54325954034047e-18,NA,NA,NA,4.40479748517783e-06,0.00294705246428272,3.27733555919572e-05,NA
"Zm00001eb334840",8.60944382362129e-08,0.653752854440763,2.7222673251044e-15,NA,0.000683797354599128,NA,NA,NA,0.0187620817604723,NA
"Zm00001eb334920",0.000270314130247072,0.456456056026192,2.2184634813669e-14,NA,NA,NA,0.00148094560118457,NA,NA,NA
"Zm00001eb334930",2.89840361239748e-09,0.64712464817413,4.20407976154743e-14,NA,NA,NA,2.67267629665575e-05,NA,NA,NA
"Zm00001eb334940",2.83962449917042e-06,0.563560696779729,2.85563656017843e-10,NA,NA,NA,0.000524287263018903,NA,NA,NA
"Zm00001eb334980",NA,3.6769276796128e-15,0.00867050573021788,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb335020",0.0187903700588385,0.267563299063889,5.12315908941915e-12,NA,NA,NA,NA,NA,NA,0.0321634370760432
"Zm00001eb335060",2.53559321916661e-11,0.763076726869366,5.6339898517678e-10,NA,NA,NA,0.00357906845215893,0.0365633994123304,0.0319997008061844,NA
"Zm00001eb335130",4.89660998799084e-10,0.806454821543274,6.20250870579632e-09,0.0190315328793298,0.000777254445142726,0.0138344127892838,NA,0.0116245594379709,NA,0.0114370342107451
"Zm00001eb335210",0.00215918745615349,0.473268094445834,NA,NA,NA,NA,0.00138481796814948,0.0224029983260938,NA,0.0152651195006146
"Zm00001eb335240",NA,2.21227610552857e-15,0.0041967838022476,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb335300",0.0045252887606004,0.334763269238229,3.48569886041722e-24,NA,NA,NA,0.00889928154733458,NA,NA,NA
"Zm00001eb335350",5.27027152808951e-07,0.587145242097612,1.9895530780338e-17,NA,NA,NA,8.74789803035017e-05,NA,NA,NA
"Zm00001eb335380",0.000605634817881628,0.566139567955826,9.11585086244586e-10,0.0443045257756057,0.0242124376153776,NA,NA,0.0105082445416236,NA,0.00771521866505296
"Zm00001eb335390",4.12629223407044e-12,0.785581757534554,0.00022693924639882,NA,NA,0.0136786029705003,9.02589139512636e-05,NA,0.00045695081216385,NA
"Zm00001eb335410",NA,1.43398929539898e-15,0.0359135492809533,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb335420",0.0156087756661718,0.291786655087971,0.031352648520251,NA,NA,NA,0.0485184190142135,NA,NA,NA
